0,1,2,3,4,label
0.706,0.046,0.025,0.209,0.109,0
0.694,0.081,0.062,0.235,0.147,0
0.676,0.063,0.037,0.295,0.184,0
0.692,0.057,0.032,0.253,0.138,0
0.697,0.08,0.057,0.192,0.118,0
0.73,0.052,0.028,0.24,0.115,0
0.679,0.064,0.039,0.311,0.172,0
0.688,0.06,0.036,0.278,0.089,0
0.729,0.064,0.035,0.235,0.117,0
0.626,0.053,0.028,0.257,0.148,0
0.752,0.074,0.051,0.238,0.108,0
0.619,0.064,0.036,0.286,0.141,0
0.723,0.057,0.033,0.262,0.197,0
0.719,0.063,0.034,0.302,0.116,0
0.809,0.062,0.035,0.209,0.116,0
0.765,0.063,0.034,0.299,0.177,0
0.634,0.067,0.04,0.357,0.198,0
0.766,0.064,0.04,0.336,0.245,0
0.701,0.069,0.042,0.283,0.128,0
0.725,0.05,0.024,0.163,0.138,0
0.615,0.062,0.037,0.23,0.176,0
0.565,0.066,0.04,0.34,0.176,0
0.815,0.054,0.031,0.198,0.098,0
0.72,0.06,0.03,0.245,0.219,0
0.798,0.055,0.03,0.246,0.097,0
0.657,0.063,0.038,0.348,0.144,0
0.652,0.071,0.042,0.324,0.179,0
0.646,0.063,0.037,0.293,0.11,0
0.728,0.075,0.053,0.241,0.146,0
0.721,0.049,0.028,0.2,0.123,0
0.846,0.068,0.043,0.372,0.13,0
0.649,0.073,0.05,0.267,0.127,0
0.616,0.08,0.061,0.278,0.138,0
0.838,0.083,0.065,0.265,0.122,0
0.704,0.067,0.042,0.25,0.15,0
0.69,0.06,0.035,0.279,0.144,0
1.0,0.053,0.027,0.332,0.093,0
0.839,0.077,0.054,0.273,0.08,0
0.714,0.07,0.044,0.292,0.169,0
0.756,0.054,0.028,0.214,0.193,0
0.627,0.071,0.043,0.341,0.171,0
0.651,0.093,0.077,0.211,0.122,0
0.61,0.075,0.053,0.26,0.083,0
0.729,0.054,0.031,0.289,0.172,0
0.589,0.077,0.051,0.286,0.176,0
0.688,0.067,0.039,0.322,0.13,0
0.779,0.06,0.032,0.261,0.107,0
0.728,0.063,0.037,0.246,0.175,0
0.834,0.059,0.032,0.215,0.081,0
0.683,0.069,0.052,0.249,0.107,0
0.69,0.062,0.036,0.317,0.155,0
0.737,0.073,0.049,0.229,0.161,0
0.582,0.069,0.046,0.268,0.136,0
0.705,0.077,0.048,0.306,0.16,0
0.604,0.075,0.05,0.274,0.127,0
0.733,0.071,0.047,0.228,0.109,0
0.626,0.068,0.048,0.247,0.13,0
0.723,0.072,0.046,0.296,0.169,0
0.744,0.067,0.042,0.219,0.226,0
0.805,0.067,0.043,0.252,0.186,0
0.735,0.055,0.029,0.224,0.172,0
0.673,0.064,0.04,0.258,0.125,0
0.659,0.077,0.047,0.27,0.137,0
0.737,0.067,0.044,0.206,0.157,0
0.73,0.054,0.026,0.169,0.099,0
0.652,0.071,0.044,0.313,0.221,0
0.627,0.067,0.042,0.316,0.121,0
0.667,0.063,0.037,0.258,0.319,0
0.68,0.05,0.025,0.247,0.105,0
0.74,0.065,0.037,0.339,0.095,0
0.686,0.072,0.05,0.231,0.18,0
0.75,0.062,0.036,0.275,0.123,0
0.57,0.071,0.049,0.263,0.108,0
0.746,0.062,0.037,0.172,0.162,0
0.686,0.07,0.046,0.292,0.12,0
0.728,0.052,0.034,0.251,0.094,0
0.685,0.058,0.031,0.331,0.265,0
0.798,0.046,0.025,0.095,0.066,0
0.668,0.045,0.024,0.091,0.121,0
0.732,0.052,0.03,0.302,0.149,0
0.596,0.058,0.031,0.34,0.106,0
0.655,0.056,0.032,0.328,0.342,0
0.764,0.045,0.032,0.258,0.086,0
0.631,0.078,0.047,0.317,0.15,0
0.731,0.056,0.035,0.181,0.188,0
0.623,0.08,0.06,0.254,0.108,0
0.724,0.047,0.02,0.11,0.086,0
0.737,0.056,0.027,0.3,0.142,0
0.739,0.048,0.026,0.185,0.071,0
0.679,0.051,0.025,0.173,0.098,0
0.807,0.079,0.054,0.261,0.061,0
0.708,0.051,0.025,0.158,0.132,0
0.871,0.062,0.031,0.338,0.138,0
0.726,0.06,0.035,0.303,0.159,0
0.632,0.06,0.034,0.304,0.131,0
0.649,0.068,0.039,0.357,0.175,0
0.646,0.056,0.026,0.287,0.246,0
0.696,0.046,0.023,0.201,0.225,0
0.721,0.07,0.039,0.347,0.172,0
0.717,0.057,0.034,0.047,0.09,0
0.647,0.067,0.035,0.442,0.23,0
0.689,0.074,0.042,0.492,0.168,0
0.66,0.085,0.065,0.085,0.239,0
0.697,0.068,0.037,0.425,0.219,0
0.578,0.062,0.033,0.394,0.129,0
0.744,0.052,0.026,0.273,0.219,0
0.692,0.052,0.029,0.314,0.247,0
0.708,0.051,0.026,0.181,0.146,0
0.677,0.06,0.03,0.268,0.166,0
0.736,0.063,0.033,0.357,0.153,0
0.712,0.046,0.025,0.076,0.107,0
0.639,0.055,0.027,0.293,0.202,0
0.735,0.055,0.03,0.31,0.228,0
0.684,0.067,0.037,0.422,0.202,0
0.765,0.047,0.026,0.268,0.116,0
0.684,0.057,0.031,0.372,0.204,0
0.729,0.038,0.02,0.132,0.105,0
0.643,0.057,0.03,0.353,0.186,0
0.758,0.068,0.038,0.413,0.263,0
0.874,0.061,0.032,0.389,0.134,0
0.649,0.069,0.038,0.449,0.173,0
0.612,0.056,0.035,0.343,0.106,0
0.638,0.06,0.032,0.354,0.102,0
0.745,0.052,0.027,0.352,0.209,0
0.697,0.042,0.023,0.191,0.198,0
0.699,0.054,0.032,0.332,0.175,0
0.733,0.07,0.038,0.462,0.157,0
0.711,0.047,0.024,0.225,0.114,0
0.742,0.062,0.031,0.357,0.13,0
0.599,0.047,0.023,0.278,0.062,0
0.614,0.056,0.032,0.341,0.154,0
0.594,0.064,0.031,0.397,0.145,0
0.72,0.058,0.032,0.357,0.178,0
0.693,0.06,0.033,0.402,0.185,0
0.746,0.049,0.026,0.292,0.158,0
0.815,0.056,0.032,0.373,0.112,0
0.682,0.071,0.043,0.213,0.128,0
0.601,0.078,0.045,0.54,0.147,0
0.618,0.065,0.034,0.423,0.195,0
0.709,0.056,0.028,0.359,0.274,0
0.753,0.053,0.026,0.332,0.149,0
0.69,0.087,0.067,0.167,0.139,0
0.638,0.048,0.022,0.222,0.246,0
0.586,0.062,0.034,0.403,0.109,0
0.765,0.055,0.031,0.359,0.219,0
0.647,0.062,0.032,0.408,0.169,0
0.591,0.057,0.029,0.374,0.134,0
0.809,0.059,0.029,0.343,0.231,0
0.68,0.062,0.033,0.372,0.191,0
0.672,0.053,0.026,0.086,0.129,0
0.654,0.053,0.028,0.317,0.2,0
0.842,0.053,0.028,0.314,0.076,0
0.781,0.048,0.023,0.238,0.171,0
0.693,0.054,0.028,0.295,0.191,0
0.66,0.085,0.062,0.1,0.219,0
0.693,0.06,0.033,0.403,0.2,0
0.728,0.061,0.03,0.374,0.222,0
0.7,0.076,0.041,0.508,0.165,0
0.724,0.056,0.029,0.365,0.127,0
0.647,0.056,0.029,0.307,0.246,0
0.753,0.062,0.035,0.42,0.132,0
0.678,0.05,0.027,0.303,0.156,0
0.768,0.051,0.026,0.256,0.142,0
0.65,0.054,0.028,0.355,0.166,0
0.663,0.065,0.034,0.451,0.183,0
0.641,0.069,0.037,0.463,0.374,0
0.727,0.063,0.033,0.423,0.101,0
0.673,0.084,0.057,0.105,0.154,0
0.714,0.056,0.034,0.051,0.101,0
0.732,0.047,0.023,0.193,0.185,0
0.646,0.064,0.036,0.43,0.148,0
0.554,0.066,0.036,0.467,0.136,0
0.674,0.051,0.025,0.284,0.167,0
0.753,0.052,0.029,0.315,0.22,0
0.886,0.058,0.03,0.388,0.162,0
0.736,0.042,0.017,0.095,0.07,0
0.686,0.042,0.021,0.109,0.114,0
0.721,0.041,0.016,0.108,0.116,0
0.671,0.043,0.022,0.151,0.137,0
0.701,0.047,0.025,0.168,0.173,0
0.662,0.049,0.025,0.253,0.14,0
0.664,0.061,0.034,0.386,0.169,0
0.721,0.055,0.032,0.295,0.187,0
0.723,0.054,0.029,0.365,0.19,0
0.768,0.058,0.03,0.373,0.187,0
0.668,0.079,0.045,0.529,0.224,0
0.654,0.055,0.03,0.323,0.207,0
0.574,0.057,0.033,0.396,0.081,0
0.649,0.073,0.046,0.308,0.18,0
0.581,0.049,0.021,0.252,0.214,0
0.786,0.046,0.025,0.244,0.108,0
0.65,0.051,0.027,0.292,0.194,0
0.737,0.048,0.026,0.256,0.184,0
0.823,0.059,0.034,0.354,0.162,0
0.767,0.054,0.028,0.34,0.163,0
0.767,0.06,0.036,0.384,0.297,0
0.68,0.077,0.045,0.548,0.201,0
0.587,0.077,0.044,0.567,0.142,0
0.712,0.05,0.03,0.017,0.027,0
0.742,0.074,0.048,0.198,0.157,0
0.74,0.055,0.028,0.282,0.165,0
0.702,0.06,0.033,0.349,0.192,0
0.594,0.063,0.035,0.409,0.176,0
0.676,0.077,0.045,0.468,0.123,0
0.578,0.059,0.03,0.344,0.117,0
0.69,0.066,0.036,0.409,0.204,0
0.723,0.056,0.031,0.346,0.149,0
0.839,0.051,0.026,0.306,0.084,0
0.629,0.047,0.02,0.229,0.24,0
0.564,0.061,0.033,0.355,0.142,0
0.722,0.064,0.038,0.402,0.21,0
0.647,0.062,0.034,0.365,0.207,0
0.742,0.055,0.03,0.336,0.243,0
0.711,0.048,0.025,0.237,0.218,0
0.569,0.066,0.036,0.418,0.158,0
0.477,0.092,0.051,0.581,0.03,0
0.641,0.067,0.04,0.411,0.135,0
0.732,0.071,0.041,0.439,0.183,0
0.845,0.061,0.033,0.376,0.139,0
0.75,0.067,0.037,0.399,0.254,0
0.714,0.086,0.063,0.227,0.136,0
0.744,0.07,0.042,0.426,0.168,0
0.715,0.073,0.04,0.517,0.141,0
0.859,0.071,0.043,0.414,0.126,0
0.636,0.084,0.055,0.379,0.107,0
0.636,0.079,0.047,0.432,0.187,0
0.745,0.083,0.056,0.233,0.125,0
0.637,0.055,0.032,0.165,0.147,0
0.656,0.071,0.044,0.41,0.172,0
0.748,0.077,0.046,0.466,0.14,0
0.929,0.072,0.038,0.465,0.075,0
0.803,0.078,0.051,0.4,0.162,0
0.734,0.08,0.052,0.379,0.146,0
0.625,0.064,0.036,0.381,0.204,0
0.743,0.059,0.036,0.319,0.299,0
0.628,0.073,0.041,0.375,0.144,0
0.7,0.077,0.056,0.066,0.143,0
0.729,0.074,0.044,0.394,0.244,0
0.655,0.079,0.052,0.348,0.202,0
0.651,0.074,0.045,0.412,0.157,0
0.732,0.087,0.05,0.53,0.227,0
0.722,0.054,0.037,0.237,0.191,0
0.722,0.041,0.018,0.186,0.132,0
0.673,0.042,0.019,0.206,0.224,0
0.725,0.04,0.018,0.174,0.164,0
0.733,0.039,0.02,0.146,0.108,0
0.708,0.031,0.013,0.08,0.067,0
0.717,0.069,0.041,0.339,0.175,0
0.681,0.05,0.026,0.29,0.23,0
0.654,0.044,0.024,0.163,0.074,0
0.666,0.051,0.026,0.207,0.111,0
0.715,0.082,0.046,0.417,0.157,0
0.641,0.077,0.048,0.373,0.128,0
0.7,0.049,0.025,0.275,0.12,0
0.641,0.054,0.029,0.345,0.142,0
0.681,0.032,0.011,0.097,0.083,0
0.706,0.056,0.032,0.233,0.288,0
0.643,0.051,0.026,0.23,0.179,0
0.703,0.037,0.017,0.149,0.167,0
0.695,0.078,0.044,0.375,0.117,0
0.702,0.075,0.047,0.341,0.074,0
0.799,0.056,0.03,0.375,0.186,0
0.684,0.074,0.04,0.515,0.134,0
0.603,0.061,0.032,0.401,0.175,0
0.691,0.081,0.044,0.478,0.134,0
0.689,0.089,0.049,0.435,0.087,0
0.781,0.045,0.025,0.224,0.143,0
0.758,0.061,0.031,0.385,0.332,0
0.687,0.074,0.045,0.274,0.113,0
0.635,0.078,0.041,0.525,0.131,0
0.648,0.092,0.054,0.418,0.109,0
0.716,0.073,0.039,0.289,0.262,0
0.7,0.057,0.027,0.204,0.217,0
0.621,0.058,0.027,0.356,0.344,0
0.735,0.04,0.018,0.19,0.092,0
0.742,0.047,0.022,0.108,0.055,0
0.742,0.047,0.021,0.223,0.146,0
0.739,0.043,0.018,0.226,0.171,0
0.706,0.082,0.045,0.427,0.097,0
0.699,0.035,0.015,0.122,0.099,0
0.744,0.049,0.026,0.272,0.165,0
0.581,0.037,0.016,0.123,0.084,0
0.647,0.09,0.054,0.45,0.163,0
0.638,0.042,0.018,0.185,0.147,0
0.649,0.041,0.021,0.177,0.139,0
0.675,0.094,0.053,0.49,0.127,0
0.717,0.049,0.024,0.183,0.134,0
0.698,0.038,0.018,0.074,0.068,0
0.743,0.037,0.016,0.161,0.066,0
0.724,0.041,0.019,0.18,0.169,0
0.65,0.098,0.058,0.521,0.105,0
0.703,0.044,0.02,0.237,0.198,0
0.688,0.039,0.019,0.147,0.048,0
0.723,0.04,0.019,0.206,0.158,0
0.734,0.048,0.025,0.277,0.217,0
0.674,0.054,0.027,0.341,0.212,0
0.654,0.055,0.025,0.2,0.226,0
0.664,0.049,0.026,0.312,0.194,0
0.635,0.052,0.026,0.301,0.247,0
0.681,0.071,0.04,0.441,0.096,0
0.701,0.047,0.024,0.265,0.199,0
0.672,0.076,0.043,0.559,0.114,0
0.717,0.087,0.05,0.467,0.133,0
0.615,0.052,0.026,0.313,0.219,0
0.648,0.073,0.039,0.337,0.171,0
0.792,0.051,0.023,0.27,0.142,0
0.728,0.041,0.017,0.177,0.112,0
0.456,0.044,0.023,0.222,0.026,0
0.609,0.051,0.025,0.302,0.282,0
0.754,0.072,0.038,0.312,0.27,0
0.681,0.078,0.048,0.337,0.17,0
0.687,0.064,0.033,0.2,0.184,0
0.725,0.055,0.031,0.162,0.081,0
0.734,0.043,0.02,0.199,0.154,0
0.614,0.052,0.027,0.291,0.166,0
0.688,0.084,0.052,0.393,0.169,0
0.62,0.091,0.053,0.403,0.137,0
0.591,0.094,0.052,0.479,0.081,0
0.722,0.066,0.043,0.257,0.249,0
0.716,0.04,0.017,0.157,0.12,0
0.655,0.047,0.022,0.202,0.16,0
0.624,0.101,0.074,0.367,0.339,0
0.571,0.046,0.021,0.198,0.161,0
0.676,0.045,0.022,0.185,0.166,0
0.813,0.092,0.059,0.388,0.298,0
0.741,0.047,0.023,0.257,0.165,0
0.808,0.044,0.021,0.192,0.131,0
0.612,0.047,0.025,0.282,0.245,0
0.737,0.073,0.042,0.363,0.15,0
0.676,0.09,0.052,0.369,0.13,0
0.696,0.036,0.014,0.085,0.072,0
0.702,0.052,0.03,0.297,0.228,0
0.595,0.126,0.09,0.326,0.558,0
0.768,0.044,0.019,0.17,0.115,0
0.0,0.126,0.09,0.326,0.0,0
0.649,0.05,0.025,0.28,0.161,0
0.634,0.033,0.016,0.103,0.261,0
0.727,0.034,0.013,0.1,0.067,0
0.806,0.081,0.043,0.398,0.074,0
0.669,0.051,0.025,0.27,0.168,0
0.757,0.047,0.024,0.246,0.057,0
0.759,0.045,0.019,0.2,0.146,0
0.522,0.056,0.028,0.326,0.094,0
0.562,0.053,0.025,0.275,0.168,0
0.723,0.05,0.023,0.236,0.227,0
0.718,0.051,0.025,0.243,0.133,0
0.694,0.062,0.032,0.39,0.054,0
0.711,0.037,0.017,0.122,0.076,0
0.72,0.04,0.018,0.164,0.13,0
0.654,0.053,0.027,0.292,0.226,0
0.717,0.036,0.015,0.094,0.093,0
0.729,0.054,0.026,0.25,0.269,0
0.637,0.058,0.029,0.335,0.209,0
0.62,0.049,0.022,0.267,0.183,0
0.709,0.044,0.02,0.15,0.112,0
0.603,0.039,0.019,0.182,0.318,0
0.639,0.055,0.03,0.211,0.11,0
0.707,0.041,0.021,0.085,0.077,0
0.776,0.051,0.027,0.245,0.1,0
0.746,0.047,0.022,0.148,0.062,0
0.698,0.053,0.029,0.193,0.184,0
0.692,0.039,0.02,0.121,0.155,0
0.703,0.047,0.025,0.175,0.117,0
0.796,0.048,0.025,0.258,0.066,0
0.709,0.034,0.015,0.082,0.063,0
0.603,0.05,0.024,0.28,0.179,0
0.658,0.051,0.031,0.293,0.138,0
0.713,0.035,0.017,0.117,0.105,0
0.76,0.054,0.028,0.306,0.217,0
0.581,0.05,0.026,0.321,0.154,0
0.722,0.043,0.019,0.167,0.157,0
0.655,0.055,0.027,0.312,0.137,0
0.473,0.046,0.018,0.157,0.061,0
0.587,0.056,0.03,0.317,0.151,0
0.589,0.041,0.019,0.153,0.173,0
0.652,0.054,0.031,0.23,0.147,0
0.587,0.046,0.023,0.235,0.202,0
0.725,0.041,0.02,0.096,0.11,0
0.676,0.043,0.025,0.218,0.229,0
0.789,0.036,0.021,0.16,0.089,0
0.683,0.037,0.027,0.167,0.139,0
0.629,0.039,0.017,0.137,0.119,0
0.597,0.057,0.029,0.365,0.215,0
0.694,0.036,0.016,0.101,0.141,0
0.782,0.05,0.027,0.295,0.152,0
0.66,0.047,0.021,0.221,0.27,0
0.731,0.039,0.019,0.157,0.116,0
0.757,0.042,0.02,0.172,0.142,0
0.685,0.071,0.043,0.281,0.127,0
0.62,0.052,0.027,0.206,0.113,0
0.674,0.06,0.031,0.326,0.179,0
0.643,0.067,0.041,0.289,0.137,0
0.735,0.046,0.021,0.169,0.146,0
0.704,0.048,0.023,0.187,0.148,0
0.664,0.05,0.028,0.218,0.157,0
0.822,0.071,0.046,0.286,0.128,0
0.767,0.053,0.029,0.257,0.21,0
0.647,0.068,0.042,0.39,0.218,0
0.669,0.049,0.025,0.202,0.154,0
0.695,0.057,0.03,0.256,0.192,0
0.651,0.066,0.038,0.302,0.143,0
0.693,0.072,0.041,0.341,0.139,0
0.666,0.049,0.025,0.226,0.131,0
0.581,0.072,0.047,0.347,0.181,0
0.831,0.068,0.039,0.309,0.14,0
0.754,0.05,0.028,0.21,0.137,0
0.656,0.062,0.04,0.258,0.111,0
0.761,0.052,0.029,0.223,0.141,0
0.644,0.069,0.033,0.376,0.15,0
0.869,0.07,0.041,0.289,0.075,0
0.598,0.071,0.041,0.361,0.124,0
0.744,0.069,0.039,0.344,0.231,0
0.685,0.054,0.032,0.255,0.175,0
0.709,0.053,0.03,0.225,0.177,0
0.7,0.049,0.026,0.301,0.115,0
0.661,0.057,0.031,0.253,0.088,0
0.748,0.051,0.027,0.191,0.165,0
0.562,0.073,0.042,0.326,0.124,0
0.615,0.044,0.028,0.175,0.315,0
0.553,0.048,0.02,0.197,0.052,0
0.711,0.071,0.043,0.295,0.126,0
0.688,0.061,0.038,0.242,0.123,0
0.721,0.04,0.02,0.125,0.089,0
0.695,0.045,0.022,0.174,0.112,0
0.746,0.045,0.025,0.218,0.128,0
0.625,0.056,0.03,0.316,0.099,0
0.702,0.056,0.032,0.338,0.262,0
0.65,0.053,0.028,0.224,0.16,0
0.757,0.056,0.028,0.262,0.186,0
0.629,0.059,0.029,0.354,0.14,0
0.665,0.056,0.027,0.285,0.205,0
0.733,0.06,0.034,0.285,0.215,0
0.588,0.047,0.025,0.326,0.081,0
0.684,0.052,0.025,0.211,0.148,0
0.632,0.052,0.027,0.247,0.152,0
0.694,0.059,0.033,0.285,0.127,0
0.743,0.052,0.025,0.327,0.147,0
0.748,0.053,0.027,0.258,0.137,0
0.738,0.045,0.022,0.203,0.146,0
0.734,0.053,0.027,0.24,0.188,0
0.548,0.055,0.024,0.305,0.085,0
0.691,0.059,0.031,0.276,0.115,0
0.666,0.065,0.038,0.311,0.129,0
0.725,0.048,0.025,0.258,0.185,0
0.687,0.064,0.036,0.34,0.177,0
0.732,0.047,0.023,0.24,0.156,0
0.729,0.045,0.023,0.159,0.124,0
0.662,0.05,0.027,0.219,0.106,0
0.638,0.045,0.022,0.218,0.201,0
0.585,0.072,0.041,0.388,0.097,0
0.535,0.048,0.022,0.184,0.137,0
0.705,0.093,0.071,0.193,0.104,0
0.664,0.067,0.042,0.315,0.147,0
0.754,0.064,0.04,0.313,0.094,0
0.671,0.047,0.026,0.28,0.213,0
0.592,0.067,0.04,0.333,0.133,0
0.736,0.045,0.024,0.208,0.139,0
0.661,0.054,0.027,0.297,0.115,0
0.784,0.06,0.032,0.314,0.133,0
0.733,0.057,0.033,0.256,0.129,0
0.681,0.055,0.032,0.279,0.167,0
0.684,0.078,0.053,0.278,0.141,0
0.598,0.066,0.04,0.363,0.099,0
0.648,0.058,0.032,0.353,0.119,0
0.738,0.054,0.028,0.238,0.187,0
0.56,0.055,0.032,0.268,0.116,0
0.72,0.087,0.057,0.224,0.099,0
0.686,0.114,0.096,0.119,0.103,0
0.789,0.057,0.033,0.272,0.078,0
0.857,0.05,0.024,0.326,0.067,0
0.686,0.068,0.043,0.296,0.172,0
0.683,0.054,0.027,0.335,0.13,0
0.605,0.055,0.028,0.258,0.18,0
0.697,0.053,0.027,0.319,0.201,0
0.729,0.055,0.029,0.34,0.154,0
0.756,0.048,0.028,0.21,0.085,0
0.608,0.062,0.035,0.327,0.161,0
0.758,0.082,0.052,0.258,0.09,0
0.752,0.062,0.034,0.337,0.177,0
0.657,0.061,0.033,0.325,0.167,0
0.659,0.047,0.028,0.209,0.113,0
0.607,0.061,0.032,0.413,0.101,0
0.602,0.055,0.029,0.334,0.195,0
0.745,0.054,0.029,0.284,0.225,0
0.641,0.055,0.028,0.355,0.129,0
0.732,0.061,0.031,0.416,0.137,0
0.742,0.052,0.027,0.258,0.179,0
0.655,0.058,0.031,0.276,0.139,0
0.694,0.111,0.089,0.151,0.125,0
0.712,0.049,0.024,0.166,0.119,0
0.702,0.05,0.024,0.282,0.143,0
0.604,0.061,0.034,0.364,0.129,0
0.574,0.059,0.031,0.402,0.154,0
0.74,0.057,0.026,0.322,0.258,0
0.696,0.055,0.03,0.259,0.137,0
0.748,0.05,0.022,0.177,0.153,0
0.638,0.057,0.03,0.295,0.192,0
0.639,0.07,0.042,0.353,0.17,0
0.669,0.053,0.027,0.324,0.171,0
0.634,0.049,0.024,0.212,0.111,0
0.708,0.062,0.034,0.371,0.152,0
0.728,0.093,0.077,0.202,0.055,0
0.755,0.058,0.031,0.311,0.178,0
0.75,0.076,0.053,0.324,0.106,0
0.616,0.057,0.028,0.386,0.143,0
0.575,0.129,0.115,0.111,0.074,0
0.681,0.055,0.026,0.373,0.12,0
0.757,0.045,0.022,0.254,0.178,0
0.686,0.052,0.026,0.344,0.156,0
0.738,0.051,0.024,0.209,0.157,0
0.757,0.05,0.025,0.28,0.11,0
0.724,0.119,0.098,0.123,0.062,0
0.72,0.053,0.025,0.325,0.225,0
0.673,0.098,0.08,0.163,0.117,0
0.61,0.051,0.025,0.317,0.149,0
0.663,0.047,0.023,0.28,0.114,0
0.698,0.081,0.053,0.206,0.115,0
0.6,0.049,0.03,0.265,0.093,0
0.767,0.052,0.03,0.239,0.133,0
0.722,0.055,0.029,0.354,0.197,0
0.687,0.055,0.031,0.381,0.215,0
0.736,0.055,0.029,0.241,0.163,0
0.649,0.065,0.035,0.286,0.201,0
0.774,0.05,0.025,0.344,0.199,0
0.719,0.055,0.029,0.282,0.201,0
0.586,0.053,0.027,0.351,0.195,0
0.74,0.055,0.027,0.367,0.203,0
0.569,0.051,0.02,0.296,0.105,0
0.701,0.057,0.029,0.457,0.212,0
0.615,0.122,0.1,0.119,0.065,0
0.608,0.054,0.028,0.424,0.246,0
0.647,0.061,0.031,0.394,0.181,0
0.582,0.068,0.045,0.232,0.143,0
0.632,0.063,0.036,0.513,0.17,0
0.65,0.081,0.044,0.548,0.191,0
0.733,0.069,0.038,0.313,0.193,0
0.672,0.089,0.052,0.504,0.178,0
0.645,0.072,0.044,0.425,0.234,0
0.701,0.081,0.045,0.517,0.19,0
0.674,0.11,0.09,0.08,0.109,0
0.685,0.103,0.08,0.129,0.122,0
0.709,0.073,0.046,0.314,0.134,0
0.682,0.064,0.041,0.242,0.161,0
0.583,0.084,0.05,0.497,0.153,0
0.741,0.074,0.039,0.465,0.134,0
0.619,0.068,0.039,0.364,0.161,0
0.666,0.085,0.06,0.33,0.17,0
0.686,0.068,0.042,0.241,0.177,0
0.703,0.065,0.042,0.21,0.17,0
0.737,0.061,0.041,0.183,0.131,0
0.588,0.092,0.047,0.554,0.132,0
0.638,0.079,0.042,0.457,0.195,0
0.611,0.081,0.045,0.52,0.179,0
0.615,0.083,0.049,0.475,0.139,0
0.681,0.072,0.047,0.273,0.151,0
0.763,0.082,0.046,0.485,0.214,0
0.731,0.082,0.048,0.445,0.22,0
0.705,0.05,0.031,0.053,0.049,0
0.717,0.052,0.03,0.118,0.136,0
0.602,0.065,0.038,0.317,0.1,0
0.553,0.09,0.048,0.554,0.145,0
0.66,0.081,0.042,0.412,0.146,0
0.706,0.074,0.042,0.447,0.223,0
0.759,0.06,0.037,0.28,0.131,0
0.652,0.086,0.058,0.249,0.1,0
0.715,0.085,0.05,0.502,0.121,0
0.737,0.075,0.054,0.081,0.127,0
0.731,0.056,0.032,0.226,0.167,0
0.739,0.062,0.036,0.308,0.212,0
0.721,0.051,0.03,0.207,0.003,0
0.706,0.061,0.038,0.252,0.187,0
0.713,0.044,0.025,0.098,0.105,0
0.698,0.057,0.034,0.181,0.18,0
0.656,0.079,0.046,0.401,0.218,0
0.74,0.078,0.052,0.372,0.104,0
0.678,0.085,0.052,0.455,0.076,0
0.751,0.066,0.04,0.331,0.238,0
0.744,0.07,0.044,0.284,0.241,0
0.67,0.073,0.047,0.3,0.184,0
0.771,0.055,0.035,0.169,0.087,0
0.646,0.072,0.041,0.263,0.168,0
0.656,0.07,0.039,0.357,0.193,0
0.63,0.069,0.036,0.292,0.087,0
0.726,0.075,0.05,0.312,0.108,0
0.684,0.068,0.041,0.374,0.249,0
0.637,0.069,0.041,0.41,0.18,0
0.762,0.079,0.047,0.444,0.181,0
0.71,0.044,0.024,0.11,0.1,0
0.734,0.07,0.045,0.337,0.257,0
0.762,0.073,0.039,0.516,0.207,0
0.629,0.073,0.04,0.523,0.183,0
0.751,0.071,0.037,0.507,0.207,0
0.636,0.071,0.038,0.503,0.209,0
0.53,0.077,0.047,0.363,0.074,0
0.625,0.058,0.032,0.24,0.079,0
0.715,0.047,0.025,0.163,0.156,0
0.729,0.056,0.029,0.218,0.076,0
0.684,0.079,0.06,0.254,0.115,0
0.735,0.074,0.05,0.315,0.094,0
0.735,0.072,0.039,0.461,0.154,0
0.722,0.065,0.038,0.329,0.157,0
0.64,0.074,0.068,0.201,0.183,0
0.71,0.041,0.025,0.217,0.233,0
0.655,0.074,0.043,0.496,0.147,0
0.742,0.099,0.074,0.226,0.098,0
0.704,0.07,0.043,0.369,0.156,0
0.639,0.098,0.073,0.228,0.16,0
0.721,0.064,0.04,0.224,0.097,0
0.672,0.073,0.047,0.242,0.079,0
0.75,0.068,0.037,0.456,0.223,0
0.585,0.073,0.039,0.395,0.12,0
0.735,0.075,0.042,0.388,0.15,0
0.736,0.087,0.052,0.437,0.148,0
0.705,0.069,0.049,0.167,0.156,0
0.708,0.085,0.063,0.096,0.095,0
0.628,0.062,0.046,0.222,0.112,0
0.632,0.083,0.051,0.453,0.175,0
0.694,0.052,0.035,0.167,0.15,0
0.742,0.048,0.028,0.067,0.086,0
0.762,0.066,0.036,0.442,0.267,0
0.719,0.048,0.032,0.102,0.102,0
0.695,0.064,0.039,0.237,0.117,0
0.673,0.095,0.09,0.226,0.127,0
0.7,0.077,0.046,0.548,0.132,0
0.921,0.064,0.035,0.452,0.06,0
0.705,0.078,0.041,0.459,0.153,0
0.642,0.071,0.04,0.475,0.171,0
0.666,0.096,0.081,0.144,0.157,0
0.711,0.08,0.066,0.227,0.149,0
0.646,0.07,0.041,0.447,0.122,0
0.682,0.067,0.038,0.465,0.154,0
0.534,0.073,0.044,0.527,0.091,0
0.745,0.087,0.052,0.432,0.092,0
0.748,0.052,0.035,0.185,0.21,0
0.493,0.081,0.07,0.224,0.139,0
