0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,label
0.162,0.792,,0.0,0.0,0.072,0.002,0.097,0.003,0.414,0.383,0.49,0.361,0.493,0.598,0.175,0.49,0.307,0.168,5
0.506,0.738,,0.0,0.0,0.125,0.002,0.103,0.002,0.426,0.392,0.504,0.375,0.466,0.606,0.188,0.504,0.3,0.162,5
0.273,0.692,,0.0,0.0,0.074,0.001,0.037,0.001,0.345,0.328,0.404,0.297,0.61,0.499,0.214,0.404,0.306,0.185,5
0.711,0.729,,0.333,0.0,0.101,0.003,0.046,0.001,0.34,0.322,0.401,0.294,0.597,0.501,0.224,0.401,0.307,0.181,5
0.462,0.712,,0.333,0.0,0.061,0.001,0.056,0.001,0.314,0.304,0.36,0.274,0.666,0.428,0.271,0.36,0.282,0.19,5
0.929,0.758,,0.0,0.0,0.091,0.002,0.091,0.002,0.342,0.316,0.406,0.3,0.543,0.516,0.254,0.406,0.303,0.164,5
0.348,0.767,,0.333,0.0,0.093,0.002,0.071,0.001,0.43,0.402,0.507,0.376,0.5,0.602,0.159,0.507,0.3,0.172,5
0.996,0.754,,0.0,0.0,0.074,0.002,0.057,0.001,0.331,0.309,0.392,0.288,0.573,0.504,0.245,0.392,0.307,0.172,5
0.431,0.771,,0.0,0.5,0.125,0.002,0.154,0.004,0.366,0.342,0.431,0.32,0.552,0.529,0.224,0.431,0.298,0.172,5
0.522,0.712,,0.0,0.0,0.086,0.006,0.194,0.051,0.208,0.199,0.235,0.187,0.705,0.312,0.419,0.238,0.256,0.139,5
0.174,0.738,,0.0,0.0,0.084,0.003,0.07,0.005,0.232,0.216,0.274,0.203,0.649,0.386,0.357,0.274,0.3,0.168,5
0.067,0.825,,0.0,0.5,0.089,0.001,0.102,0.002,0.34,0.314,0.403,0.299,0.543,0.513,0.26,0.403,0.303,0.164,5
0.012,0.792,,0.0,1.0,0.093,0.002,0.117,0.002,0.374,0.344,0.446,0.328,0.502,0.561,0.224,0.446,0.309,0.163,5
0.656,0.746,,0.0,0.0,0.105,0.001,0.113,0.002,0.356,0.327,0.419,0.316,0.522,0.518,0.273,0.419,0.299,0.156,5
0.648,0.729,,0.0,0.0,0.087,0.002,0.045,0.001,0.345,0.329,0.405,0.297,0.612,0.5,0.211,0.405,0.307,0.185,5
0.767,0.625,,0.0,0.0,0.072,0.002,0.235,0.066,0.289,0.263,0.339,0.262,0.558,0.438,0.366,0.339,0.295,0.122,5
0.451,0.767,,0.0,0.0,0.131,0.003,0.088,0.001,0.398,0.374,0.465,0.35,0.543,0.545,0.209,0.465,0.288,0.173,5
0.162,0.8,,0.0,0.0,0.032,0.001,0.135,0.002,0.38,0.355,0.445,0.335,0.539,0.532,0.233,0.445,0.29,0.167,5
0.482,0.733,,0.0,0.0,0.091,0.002,0.077,0.001,0.409,0.383,0.481,0.357,0.526,0.573,0.18,0.481,0.299,0.173,5
0.632,0.746,,0.0,0.0,0.129,0.002,0.102,0.003,0.405,0.377,0.471,0.362,0.509,0.545,0.243,0.471,0.286,0.158,5
0.419,0.75,,0.0,0.0,0.127,0.003,0.065,0.002,0.432,0.397,0.518,0.376,0.451,0.642,0.144,0.518,0.315,0.166,5
0.901,0.683,,0.0,0.0,0.04,0.001,0.127,0.019,0.23,0.212,0.272,0.203,0.632,0.386,0.374,0.272,0.287,0.16,5
0.344,0.704,,0.0,0.0,0.051,0.001,0.086,0.002,0.351,0.33,0.413,0.306,0.573,0.511,0.233,0.413,0.301,0.174,5
0.336,0.758,,0.0,0.0,0.112,0.002,0.05,0.001,0.428,0.391,0.507,0.379,0.444,0.613,0.199,0.507,0.3,0.157,5
0.684,0.708,,0.0,0.0,0.112,0.003,0.093,0.002,0.412,0.382,0.492,0.355,0.494,0.613,0.148,0.492,0.317,0.172,5
0.96,0.762,,0.0,0.0,0.059,0.001,0.051,0.001,0.347,0.324,0.409,0.302,0.567,0.511,0.239,0.409,0.301,0.172,5
0.747,0.729,,0.0,0.5,0.093,0.002,0.135,0.002,0.349,0.333,0.399,0.311,0.612,0.454,0.285,0.399,0.266,0.17,5
0.399,0.7,,0.333,0.0,0.063,0.002,0.055,0.001,0.343,0.327,0.396,0.301,0.618,0.468,0.256,0.396,0.283,0.18,5
0.885,0.708,,0.0,0.0,0.04,0.001,0.041,0.001,0.386,0.357,0.456,0.338,0.515,0.559,0.214,0.456,0.3,0.166,5
0.692,0.733,,0.0,0.0,0.061,0.002,0.052,0.001,0.382,0.357,0.451,0.332,0.543,0.552,0.197,0.451,0.304,0.174,5
0.095,0.821,,0.0,0.0,0.196,0.005,0.142,0.003,0.388,0.352,0.466,0.339,0.461,0.599,0.205,0.466,0.321,0.159,5
0.791,0.625,,0.0,0.0,0.087,0.001,0.257,0.07,0.292,0.261,0.341,0.268,0.53,0.438,0.395,0.341,0.303,0.118,5
0.107,0.738,,0.0,0.0,0.049,0.002,0.114,0.014,0.209,0.196,0.242,0.186,0.679,0.338,0.404,0.242,0.276,0.161,5
0.708,0.629,,0.0,0.0,0.106,0.006,0.289,0.007,0.289,0.26,0.335,0.268,0.541,0.42,0.412,0.335,0.291,0.119,5
0.992,0.767,,0.0,0.0,0.089,0.002,0.083,0.002,0.332,0.31,0.39,0.293,0.571,0.485,0.277,0.39,0.289,0.167,5
0.036,0.746,,0.0,0.0,0.091,0.007,0.056,0.002,0.23,0.214,0.272,0.2,0.651,0.391,0.347,0.272,0.306,0.172,5
0.581,0.754,,0.333,0.0,0.137,0.002,0.111,0.003,0.405,0.378,0.477,0.355,0.515,0.573,0.192,0.477,0.299,0.17,5
0.802,0.762,,0.0,0.0,0.089,0.002,0.114,0.002,0.286,0.27,0.33,0.255,0.631,0.409,0.338,0.33,0.275,0.168,5
0.549,0.738,,0.0,0.0,0.068,0.002,0.068,0.002,0.43,0.397,0.507,0.379,0.47,0.605,0.186,0.507,0.296,0.163,5
0.708,0.7,,0.0,0.0,0.078,0.003,0.102,0.005,0.247,0.229,0.292,0.217,0.625,0.406,0.349,0.292,0.301,0.163,5
0.715,0.729,,0.333,0.0,0.125,0.002,0.04,0.001,0.338,0.319,0.397,0.292,0.599,0.495,0.231,0.397,0.305,0.18,5
0.676,0.717,,0.0,0.0,0.099,0.002,0.091,0.002,0.393,0.368,0.464,0.341,0.537,0.566,0.18,0.464,0.305,0.176,5
0.64,0.704,,0.0,0.0,0.061,0.001,0.205,0.046,0.212,0.2,0.241,0.192,0.687,0.321,0.423,0.241,0.238,0.139,5
0.577,0.758,,0.0,0.0,0.226,0.004,0.158,0.004,0.361,0.34,0.418,0.32,0.573,0.489,0.268,0.418,0.275,0.162,5
0.731,0.629,,0.0,0.0,0.055,0.001,0.277,0.048,0.307,0.273,0.362,0.281,0.5,0.468,0.376,0.362,0.302,0.11,5
0.925,0.771,,0.0,0.0,0.057,0.001,0.05,0.001,0.329,0.305,0.388,0.291,0.558,0.491,0.281,0.388,0.294,0.163,5
0.941,0.621,,0.0,0.0,0.063,0.001,0.133,0.003,0.315,0.276,0.387,0.275,0.468,0.551,0.275,0.387,0.352,0.148,5
0.391,0.762,,0.0,0.0,0.059,0.003,0.072,0.001,0.429,0.4,0.505,0.376,0.493,0.598,0.175,0.505,0.296,0.168,5
0.277,0.775,,0.0,0.0,0.093,0.002,0.102,0.002,0.387,0.358,0.461,0.334,0.515,0.58,0.18,0.461,0.315,0.171,5
0.462,0.704,,0.0,0.0,0.067,0.001,0.07,0.001,0.338,0.322,0.391,0.299,0.61,0.464,0.271,0.391,0.279,0.176,5
0.755,0.629,,0.0,0.0,0.082,0.002,0.334,0.158,0.282,0.251,0.328,0.263,0.532,0.418,0.425,0.334,0.308,0.079,5
0.842,0.625,,0.0,0.0,0.127,0.001,0.257,0.014,0.282,0.258,0.329,0.255,0.576,0.425,0.368,0.329,0.298,0.142,5
0.704,0.629,,0.0,0.0,0.067,0.001,0.314,0.004,0.281,0.253,0.326,0.26,0.55,0.415,0.41,0.326,0.29,0.118,5
0.992,0.792,,0.0,0.0,0.158,0.006,0.124,0.004,0.281,0.261,0.325,0.253,0.606,0.408,0.364,0.325,0.275,0.146,5
0.364,0.746,,0.0,0.0,0.188,0.002,0.058,0.002,0.374,0.345,0.443,0.327,0.519,0.554,0.218,0.443,0.304,0.166,5
0.877,0.625,,0.0,0.0,0.048,0.003,0.201,0.022,0.293,0.263,0.346,0.266,0.53,0.455,0.366,0.346,0.308,0.128,5
0.921,0.762,,0.0,1.0,0.049,0.002,0.086,0.002,0.339,0.314,0.4,0.299,0.55,0.504,0.268,0.4,0.298,0.163,5
0.296,0.788,,0.0,0.0,0.095,0.001,0.097,0.002,0.393,0.368,0.462,0.344,0.535,0.554,0.201,0.462,0.297,0.172,5
0.557,0.712,,0.0,0.0,0.086,0.001,0.051,0.003,0.241,0.23,0.28,0.209,0.685,0.376,0.336,0.28,0.293,0.185,5
0.411,0.758,,0.0,0.0,0.11,0.002,0.065,0.002,0.419,0.387,0.498,0.366,0.481,0.608,0.169,0.498,0.308,0.167,5
0.806,0.746,,0.0,0.0,0.044,0.001,0.036,0.001,0.345,0.327,0.402,0.302,0.597,0.487,0.247,0.402,0.291,0.177,5
0.182,0.742,,0.0,0.0,0.078,0.005,0.132,0.011,0.207,0.195,0.242,0.179,0.69,0.352,0.37,0.242,0.297,0.183,5
0.241,0.692,,0.0,0.0,0.044,0.001,0.037,0.001,0.356,0.338,0.418,0.307,0.595,0.514,0.205,0.418,0.306,0.183,5
0.526,0.733,,0.0,0.0,0.065,0.002,0.047,0.001,0.414,0.384,0.491,0.36,0.496,0.6,0.167,0.491,0.307,0.17,5
0.087,0.738,,0.0,0.0,0.057,0.0,0.165,0.027,0.213,0.2,0.25,0.186,0.675,0.36,0.372,0.25,0.284,0.173,5
0.66,0.733,,0.0,0.0,0.12,0.002,0.063,0.001,0.404,0.383,0.473,0.351,0.56,0.559,0.169,0.473,0.3,0.181,5
0.217,0.771,,0.0,0.0,0.082,0.001,0.099,0.003,0.349,0.323,0.412,0.306,0.545,0.518,0.25,0.412,0.298,0.166,5
0.557,0.717,,0.333,0.0,0.034,0.001,0.035,0.001,0.301,0.293,0.345,0.262,0.685,0.412,0.279,0.345,0.282,0.194,5
0.261,0.762,,0.0,0.0,0.127,0.002,0.144,0.003,0.41,0.378,0.481,0.366,0.479,0.568,0.235,0.481,0.287,0.156,5
0.565,0.733,,0.0,0.0,0.067,0.002,0.139,0.003,0.391,0.364,0.462,0.343,0.519,0.561,0.207,0.462,0.3,0.168,5
0.7,0.725,,0.0,0.0,0.089,0.002,0.07,0.002,0.342,0.321,0.402,0.298,0.58,0.501,0.241,0.402,0.3,0.174,5
0.103,0.742,,0.0,0.0,0.034,0.0,0.058,0.002,0.229,0.212,0.27,0.201,0.644,0.382,0.368,0.27,0.298,0.165,5
0.059,0.746,,0.0,0.0,0.129,0.007,0.191,0.053,0.207,0.19,0.244,0.182,0.657,0.362,0.387,0.244,0.3,0.148,5
0.909,0.621,,0.0,0.0,0.089,0.008,0.294,0.101,0.285,0.249,0.343,0.258,0.493,0.478,0.368,0.343,0.34,0.119,5
0.466,0.75,,0.0,0.0,0.106,0.003,0.117,0.002,0.415,0.382,0.499,0.359,0.468,0.628,0.15,0.499,0.319,0.167,5
0.206,0.779,,0.0,0.0,0.059,0.002,0.114,0.001,0.36,0.332,0.426,0.317,0.526,0.531,0.249,0.426,0.3,0.163,5
0.34,0.771,,0.333,0.0,0.046,0.001,0.05,0.001,0.429,0.401,0.501,0.38,0.502,0.579,0.195,0.501,0.288,0.167,5
0.134,0.742,,0.0,0.0,0.087,0.003,0.101,0.011,0.223,0.212,0.256,0.198,0.687,0.342,0.389,0.256,0.263,0.172,5
0.881,0.746,,0.0,0.0,0.099,0.002,0.067,0.001,0.331,0.31,0.389,0.29,0.58,0.487,0.264,0.389,0.296,0.171,5
0.455,0.754,,0.333,0.0,0.207,0.003,0.097,0.002,0.398,0.367,0.478,0.342,0.494,0.609,0.154,0.478,0.324,0.171,5
0.447,0.721,,0.0,0.0,0.025,0.0,0.21,0.021,0.217,0.207,0.246,0.196,0.696,0.32,0.416,0.246,0.232,0.148,5
0.735,0.629,,0.0,0.0,0.051,0.001,0.261,0.053,0.301,0.268,0.356,0.275,0.509,0.464,0.374,0.356,0.3,0.11,5
0.3,0.725,,0.0,0.0,0.101,0.008,0.139,0.023,0.227,0.213,0.263,0.202,0.666,0.358,0.385,0.263,0.27,0.161,5
0.055,0.742,,0.0,0.0,0.051,0.001,0.045,0.002,0.224,0.207,0.267,0.194,0.644,0.393,0.351,0.267,0.315,0.169,5
0.285,0.762,,0.0,0.0,0.11,0.002,0.103,0.002,0.424,0.39,0.504,0.37,0.465,0.619,0.169,0.504,0.309,0.165,5
0.142,0.642,,0.0,0.0,0.082,0.008,0.368,0.017,0.25,0.224,0.284,0.237,0.58,0.356,0.474,0.284,0.274,0.096,5
0.526,0.733,,0.0,0.0,0.065,0.002,0.047,0.001,0.414,0.384,0.491,0.36,0.496,0.6,0.167,0.491,0.307,0.17,5
0.636,0.746,,0.0,0.0,0.105,0.001,0.137,0.004,0.4,0.372,0.464,0.358,0.515,0.534,0.254,0.464,0.28,0.156,5
0.929,0.762,,0.0,0.0,0.091,0.002,0.055,0.001,0.349,0.323,0.414,0.306,0.537,0.524,0.249,0.414,0.301,0.165,5
0.411,0.758,,0.0,0.0,0.11,0.002,0.065,0.002,0.419,0.387,0.498,0.366,0.481,0.608,0.169,0.498,0.308,0.167,5
0.091,0.671,,0.0,0.0,0.04,0.001,0.219,0.004,0.293,0.277,0.334,0.265,0.631,0.395,0.361,0.334,0.25,0.151,5
0.372,0.75,,0.0,0.5,0.108,0.003,0.134,0.004,0.42,0.382,0.505,0.366,0.44,0.639,0.161,0.505,0.321,0.162,5
0.138,0.817,,0.0,0.0,0.093,0.003,0.144,0.002,0.396,0.368,0.465,0.35,0.513,0.554,0.224,0.465,0.291,0.165,5
0.7,0.725,,0.0,0.0,0.089,0.002,0.07,0.002,0.342,0.321,0.402,0.298,0.58,0.501,0.241,0.402,0.3,0.174,5
0.656,0.742,,0.0,0.0,0.129,0.002,0.084,0.001,0.407,0.374,0.48,0.361,0.478,0.578,0.222,0.48,0.296,0.158,5
0.474,0.754,,0.333,0.0,0.116,0.002,0.133,0.002,0.424,0.39,0.507,0.369,0.463,0.628,0.156,0.507,0.313,0.166,5
0.206,0.688,,0.0,0.0,0.067,0.001,0.035,0.001,0.351,0.331,0.412,0.304,0.59,0.507,0.222,0.412,0.302,0.179,5
1.0,0.617,,0.0,0.0,0.122,0.008,0.332,0.11,0.255,0.229,0.306,0.227,0.567,0.436,0.359,0.306,0.295,0.122,5
0.455,0.721,,0.0,0.0,0.076,0.002,0.237,0.033,0.221,0.21,0.252,0.199,0.687,0.332,0.406,0.254,0.251,0.139,5
0.696,0.746,,0.0,0.0,0.032,0.001,0.031,0.001,0.365,0.345,0.428,0.318,0.578,0.518,0.216,0.428,0.298,0.178,5
0.233,0.771,,0.0,0.0,0.049,0.001,0.099,0.001,0.357,0.331,0.42,0.314,0.541,0.519,0.252,0.42,0.298,0.165,5
0.842,0.762,,0.0,0.0,0.042,0.001,0.072,0.001,0.314,0.293,0.367,0.277,0.59,0.461,0.296,0.367,0.292,0.167,5
0.569,0.725,,0.333,0.0,0.095,0.002,0.05,0.001,0.392,0.364,0.463,0.344,0.513,0.565,0.207,0.463,0.302,0.167,5
0.933,0.754,,0.333,0.0,0.029,0.001,0.098,0.003,0.323,0.3,0.382,0.283,0.569,0.491,0.269,0.382,0.303,0.167,5
0.545,0.733,,0.0,0.0,0.07,0.001,0.041,0.001,0.421,0.391,0.496,0.371,0.493,0.587,0.192,0.496,0.293,0.166,5
0.012,0.742,,0.0,0.0,0.07,0.004,0.262,0.083,0.184,0.171,0.219,0.161,0.683,0.34,0.397,0.219,0.271,0.158,5
0.822,0.75,,0.0,0.5,0.105,0.002,0.128,0.004,0.336,0.32,0.389,0.295,0.616,0.464,0.266,0.389,0.28,0.181,5
0.123,0.812,,0.0,0.5,0.097,0.002,0.125,0.002,0.402,0.368,0.478,0.353,0.472,0.592,0.205,0.478,0.306,0.161,5
0.138,0.742,,0.0,0.0,0.067,0.002,0.13,0.016,0.219,0.207,0.252,0.194,0.687,0.342,0.389,0.252,0.266,0.172,5
0.526,0.762,,0.0,0.0,0.089,0.001,0.117,0.003,0.411,0.386,0.474,0.368,0.528,0.532,0.245,0.474,0.273,0.162,5
0.771,0.625,,0.0,0.0,0.095,0.006,0.263,0.068,0.293,0.267,0.339,0.267,0.562,0.426,0.381,0.34,0.282,0.11,5
0.925,0.767,,0.0,0.0,0.065,0.002,0.067,0.001,0.337,0.312,0.395,0.299,0.554,0.492,0.283,0.395,0.291,0.162,5
0.719,0.725,,0.0,0.0,0.099,0.001,0.129,0.004,0.313,0.297,0.365,0.275,0.618,0.451,0.285,0.365,0.286,0.174,5
0.854,0.767,,0.0,0.0,0.144,0.003,0.053,0.002,0.314,0.289,0.368,0.281,0.562,0.465,0.319,0.368,0.293,0.155,5
0.186,0.796,,0.0,0.5,0.116,0.002,0.108,0.003,0.404,0.379,0.471,0.358,0.532,0.545,0.22,0.471,0.285,0.168,5
0.174,0.808,,0.0,0.0,0.067,0.002,0.075,0.002,0.35,0.327,0.409,0.309,0.563,0.498,0.264,0.409,0.288,0.168,5
0.68,0.746,,0.333,0.0,0.08,0.003,0.035,0.001,0.352,0.327,0.413,0.309,0.554,0.509,0.254,0.413,0.292,0.167,5
0.684,0.738,,0.0,0.0,0.099,0.003,0.081,0.002,0.351,0.331,0.411,0.307,0.584,0.5,0.239,0.411,0.294,0.176,5
0.3,0.783,,0.0,0.0,0.091,0.002,0.104,0.002,0.397,0.369,0.471,0.347,0.509,0.576,0.192,0.471,0.303,0.168,5
0.664,0.729,,0.0,1.0,0.08,0.002,0.123,0.002,0.345,0.326,0.405,0.299,0.593,0.502,0.226,0.405,0.303,0.18,5
0.375,0.758,,0.0,0.0,0.046,0.001,0.041,0.001,0.437,0.4,0.522,0.383,0.435,0.642,0.161,0.522,0.31,0.161,5
0.945,0.754,,0.0,0.0,0.082,0.001,0.098,0.002,0.32,0.296,0.385,0.275,0.562,0.518,0.233,0.385,0.326,0.173,5
0.304,0.729,,0.0,0.0,0.097,0.002,0.08,0.003,0.246,0.228,0.291,0.216,0.629,0.405,0.347,0.291,0.302,0.165,5
0.743,0.733,,0.0,0.0,0.042,0.001,0.068,0.002,0.338,0.322,0.397,0.292,0.612,0.493,0.222,0.397,0.306,0.184,5
0.747,0.738,,0.0,0.0,0.068,0.002,0.051,0.001,0.347,0.326,0.409,0.299,0.58,0.515,0.218,0.409,0.309,0.178,5
0.664,0.721,,0.333,0.0,0.042,0.001,0.056,0.001,0.392,0.374,0.457,0.341,0.58,0.536,0.184,0.457,0.296,0.182,5
0.672,0.733,,0.0,0.5,0.101,0.002,0.06,0.002,0.337,0.316,0.398,0.292,0.58,0.505,0.235,0.398,0.307,0.176,5
0.324,0.779,,0.0,0.0,0.082,0.002,0.108,0.002,0.417,0.387,0.49,0.366,0.498,0.584,0.192,0.49,0.296,0.167,5
0.727,0.729,,0.0,0.0,0.074,0.002,0.067,0.001,0.336,0.321,0.39,0.293,0.621,0.471,0.249,0.39,0.29,0.183,5
0.98,0.696,,0.0,0.0,0.078,0.002,0.117,0.004,0.334,0.311,0.39,0.297,0.567,0.479,0.29,0.39,0.29,0.158,5
0.98,0.788,,0.0,0.0,0.087,0.003,0.056,0.001,0.316,0.297,0.37,0.277,0.601,0.465,0.279,0.37,0.293,0.173,5
0.98,0.675,,0.333,0.0,0.057,0.002,0.081,0.002,0.385,0.354,0.461,0.333,0.5,0.588,0.182,0.461,0.321,0.168,5
0.447,0.758,,0.0,0.0,0.108,0.002,0.101,0.002,0.403,0.373,0.481,0.349,0.496,0.6,0.167,0.481,0.314,0.17,5
0.04,0.788,,0.0,0.0,0.108,0.003,0.088,0.002,0.373,0.339,0.446,0.329,0.476,0.569,0.237,0.446,0.313,0.156,5
1.0,0.617,,0.0,0.0,0.122,0.008,0.332,0.11,0.255,0.229,0.306,0.227,0.567,0.436,0.359,0.306,0.295,0.122,5
0.652,0.704,,0.0,0.0,0.049,0.002,0.164,0.033,0.219,0.209,0.25,0.196,0.694,0.333,0.397,0.25,0.253,0.172,5
0.842,0.767,,0.0,0.0,0.029,0.001,0.045,0.001,0.325,0.3,0.38,0.289,0.56,0.474,0.306,0.38,0.29,0.158,5
0.708,0.729,,0.333,0.0,0.051,0.002,0.043,0.001,0.346,0.328,0.406,0.299,0.601,0.504,0.216,0.406,0.306,0.182,5
0.387,0.779,,0.0,0.0,0.173,0.006,0.127,0.004,0.407,0.378,0.479,0.356,0.509,0.576,0.192,0.479,0.3,0.169,5
0.538,0.746,,0.0,0.0,0.07,0.001,0.051,0.001,0.421,0.39,0.501,0.367,0.481,0.612,0.163,0.501,0.309,0.168,5
0.735,0.704,,0.0,0.0,0.139,0.003,0.075,0.002,0.433,0.4,0.514,0.377,0.472,0.624,0.154,0.514,0.307,0.168,5
0.585,0.633,,0.0,0.0,0.089,0.012,0.313,0.035,0.29,0.259,0.34,0.268,0.521,0.439,0.402,0.34,0.298,0.111,5
0.34,0.771,,0.333,0.0,0.046,0.001,0.05,0.001,0.429,0.401,0.501,0.38,0.502,0.579,0.195,0.501,0.288,0.167,5
0.897,0.75,,0.0,0.0,0.049,0.001,0.052,0.001,0.343,0.321,0.401,0.302,0.571,0.492,0.266,0.401,0.29,0.168,5
0.585,0.712,,0.333,0.0,0.106,0.003,0.157,0.004,0.278,0.271,0.314,0.246,0.701,0.369,0.33,0.314,0.248,0.197,5
0.972,0.617,,0.0,0.0,0.087,0.005,0.352,0.122,0.249,0.222,0.298,0.224,0.565,0.425,0.38,0.301,0.289,0.083,5
0.976,0.788,,0.0,0.0,0.048,0.001,0.04,0.001,0.321,0.301,0.375,0.284,0.593,0.464,0.288,0.375,0.287,0.169,5
0.146,0.788,,0.0,0.0,0.118,0.002,0.077,0.001,0.39,0.357,0.465,0.341,0.483,0.585,0.205,0.465,0.31,0.162,5
0.486,0.75,,0.0,0.0,0.12,0.003,0.073,0.002,0.416,0.386,0.496,0.362,0.489,0.609,0.159,0.496,0.314,0.169,5
0.806,0.746,,0.0,0.0,0.044,0.001,0.036,0.001,0.345,0.327,0.402,0.302,0.597,0.487,0.247,0.402,0.291,0.177,5
0.53,0.725,,0.333,0.0,0.076,0.003,0.051,0.001,0.334,0.322,0.38,0.298,0.64,0.429,0.296,0.38,0.259,0.178,5
0.877,0.746,,0.0,0.0,0.068,0.001,0.046,0.001,0.327,0.306,0.383,0.287,0.588,0.478,0.271,0.383,0.292,0.171,5
0.743,0.733,,0.0,0.0,0.042,0.001,0.068,0.002,0.338,0.322,0.397,0.292,0.612,0.493,0.222,0.397,0.306,0.184,5
0.779,0.725,,0.0,0.0,0.046,0.001,0.056,0.001,0.35,0.331,0.406,0.308,0.593,0.485,0.254,0.406,0.286,0.174,5
0.577,0.712,,0.0,0.0,0.078,0.002,0.066,0.001,0.304,0.294,0.348,0.266,0.67,0.416,0.287,0.348,0.279,0.189,5
0.893,0.771,,0.0,0.0,0.089,0.002,0.08,0.001,0.329,0.307,0.386,0.289,0.578,0.482,0.273,0.386,0.292,0.169,5
0.344,0.704,,0.0,0.0,0.051,0.001,0.086,0.002,0.351,0.33,0.413,0.306,0.573,0.511,0.233,0.413,0.301,0.174,5
0.984,0.771,,0.0,0.0,0.051,0.002,0.051,0.001,0.333,0.311,0.39,0.294,0.576,0.481,0.277,0.39,0.289,0.168,5
0.889,0.688,,0.0,0.0,0.105,0.003,0.053,0.002,0.397,0.368,0.473,0.343,0.507,0.593,0.167,0.473,0.316,0.172,5
0.375,0.771,,0.0,0.0,0.12,0.001,0.165,0.003,0.443,0.408,0.524,0.389,0.455,0.627,0.165,0.524,0.302,0.163,5
0.739,0.712,,0.0,0.0,0.055,0.001,0.093,0.002,0.404,0.378,0.48,0.348,0.526,0.591,0.152,0.48,0.314,0.177,5
0.237,0.796,,0.0,0.0,0.078,0.002,0.042,0.001,0.43,0.401,0.504,0.378,0.5,0.588,0.182,0.504,0.294,0.168,5
0.3,0.729,,0.0,0.0,0.068,0.003,0.052,0.003,0.244,0.227,0.288,0.213,0.64,0.401,0.342,0.288,0.303,0.169,5
0.842,0.625,,0.0,0.0,0.127,0.001,0.257,0.014,0.282,0.258,0.329,0.255,0.576,0.425,0.368,0.329,0.298,0.142,5
0.569,0.633,,0.0,0.0,0.106,0.014,0.417,0.02,0.275,0.248,0.317,0.256,0.56,0.396,0.431,0.319,0.282,0.104,5
0.142,0.742,,0.0,0.0,0.048,0.001,0.128,0.017,0.209,0.198,0.241,0.186,0.688,0.333,0.402,0.241,0.265,0.167,5
0.561,0.729,,0.0,0.0,0.08,0.002,0.062,0.002,0.383,0.358,0.45,0.336,0.539,0.542,0.216,0.45,0.296,0.17,5
0.455,0.721,,0.0,0.0,0.076,0.002,0.237,0.033,0.221,0.21,0.252,0.199,0.687,0.332,0.406,0.254,0.251,0.139,5
0.794,0.758,,0.0,0.0,0.038,0.001,0.076,0.002,0.291,0.276,0.336,0.256,0.642,0.416,0.315,0.336,0.278,0.176,5
0.004,0.667,,0.0,0.0,0.067,0.001,0.082,0.002,0.319,0.299,0.373,0.281,0.593,0.467,0.283,0.373,0.288,0.17,5
0.605,0.742,,0.0,0.0,0.053,0.001,0.032,0.001,0.418,0.39,0.496,0.361,0.507,0.607,0.144,0.496,0.313,0.174,5
0.534,0.758,,0.0,0.0,0.082,0.001,0.057,0.001,0.423,0.397,0.496,0.37,0.519,0.582,0.173,0.496,0.295,0.172,5
0.3,0.725,,0.0,0.0,0.101,0.008,0.139,0.023,0.227,0.213,0.263,0.202,0.666,0.358,0.385,0.263,0.27,0.161,5
0.921,0.683,,0.0,0.0,0.067,0.001,0.077,0.002,0.403,0.37,0.482,0.351,0.476,0.605,0.18,0.482,0.312,0.165,5
0.095,0.779,,0.0,0.0,0.097,0.001,0.092,0.002,0.34,0.312,0.404,0.297,0.535,0.522,0.252,0.404,0.31,0.163,5
0.68,0.729,,0.0,0.5,0.11,0.002,0.123,0.003,0.373,0.352,0.437,0.324,0.571,0.527,0.209,0.437,0.298,0.177,5
0.387,0.721,,0.0,0.0,0.063,0.003,0.178,0.046,0.22,0.203,0.257,0.196,0.646,0.362,0.398,0.257,0.28,0.145,5
0.091,0.738,,0.0,0.0,0.059,0.001,0.148,0.028,0.214,0.199,0.252,0.186,0.668,0.366,0.37,0.252,0.291,0.169,5
0.664,0.746,,0.0,0.0,0.106,0.002,0.065,0.002,0.366,0.342,0.431,0.321,0.549,0.527,0.231,0.431,0.297,0.169,5
0.972,0.679,,0.333,0.0,0.106,0.003,0.071,0.001,0.392,0.361,0.47,0.338,0.494,0.599,0.171,0.47,0.323,0.169,5
0.901,0.767,,0.0,0.0,0.143,0.002,0.092,0.002,0.333,0.31,0.39,0.293,0.569,0.487,0.275,0.39,0.29,0.166,5
0.482,0.729,,0.0,0.0,0.124,0.003,0.211,0.006,0.361,0.34,0.422,0.316,0.571,0.509,0.237,0.422,0.29,0.173,5
0.715,0.729,,0.333,0.0,0.125,0.002,0.04,0.001,0.338,0.319,0.397,0.292,0.599,0.495,0.231,0.397,0.305,0.18,5
0.466,0.771,,0.0,0.0,0.091,0.002,0.031,0.001,0.372,0.345,0.435,0.33,0.532,0.524,0.254,0.435,0.294,0.162,5
0.751,0.629,,0.0,0.0,0.089,0.002,0.317,0.152,0.286,0.254,0.332,0.266,0.528,0.422,0.421,0.336,0.298,0.082,5
0.992,0.792,,0.0,0.0,0.158,0.006,0.124,0.004,0.281,0.261,0.325,0.253,0.606,0.408,0.364,0.325,0.275,0.146,5
