0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,label
0.4,0.533,0.533,0.467,0.533,0.467,0.667,0.4,0.133,0.467,0.467,0.533,0.4,0.733,0.467,0.533,6
0.2,0.267,0.267,0.2,0.133,0.467,0.8,0.267,0.4,0.467,0.733,0.533,0.133,0.733,0.067,0.467,19
0.333,0.4,0.4,0.4,0.333,0.333,0.467,0.4,0.467,0.4,0.333,0.4,0.267,0.467,0.333,0.4,3
0.2,0.133,0.267,0.2,0.133,0.467,0.467,0.4,0.467,0.467,0.4,0.333,0.133,0.533,0.2,0.467,3
0.267,0.667,0.333,0.467,0.4,0.4,0.467,0.333,0.4,0.4,0.267,0.533,0.2,0.4,0.333,0.6,17
0.2,0.467,0.267,0.333,0.267,0.533,0.533,0.267,0.467,0.467,0.333,0.533,0.2,0.533,0.333,0.667,4
0.333,0.6,0.4,0.467,0.2,0.533,0.267,0.333,0.4,1.0,0.467,0.933,0.067,0.4,0.067,0.467,9
0.2,0.333,0.267,0.4,0.267,0.533,0.533,0.333,0.133,0.467,0.467,0.8,0.133,0.6,0.333,0.6,16
0.267,0.333,0.333,0.267,0.267,0.333,0.467,0.267,0.467,0.4,0.4,0.667,0.2,0.533,0.333,0.533,10
0.4,0.733,0.4,0.533,0.2,0.467,0.467,1.0,0.133,0.267,0.4,0.533,0.4,0.533,0.0,0.533,13
0.533,0.8,0.533,0.4,0.267,0.667,0.4,0.2,0.6,0.6,0.133,0.333,0.267,0.4,0.267,0.667,23
0.2,0.2,0.333,0.067,0.133,0.6,0.4,0.2,0.333,0.667,0.267,0.533,0.2,0.533,0.133,0.6,7
0.333,0.6,0.467,0.467,0.267,0.533,0.333,0.2,0.0,0.4,0.067,0.533,0.133,0.467,0.067,0.533,0
0.267,0.6,0.333,0.4,0.267,0.333,0.333,0.067,0.533,0.467,0.133,0.667,0.067,0.467,0.2,0.467,11
0.133,0.467,0.133,0.333,0.067,0.467,0.467,0.0,0.467,0.867,0.4,0.533,0.0,0.533,0.067,0.533,8
0.4,0.533,0.533,0.4,0.467,0.4,0.533,0.467,0.4,0.533,0.333,0.467,0.4,0.467,0.333,0.667,7
0.333,0.533,0.333,0.4,0.267,0.467,0.4,0.4,0.467,0.667,0.467,0.733,0.133,0.667,0.267,0.6,6
0.333,0.333,0.4,0.467,0.2,0.4,0.733,0.6,0.2,0.467,0.2,0.533,0.2,0.467,0.4,0.733,17
0.267,0.667,0.4,0.533,0.4,0.4,0.467,0.133,0.4,0.467,0.467,0.6,0.2,0.467,0.4,0.533,23
0.267,0.533,0.267,0.4,0.267,0.333,0.467,0.6,0.467,0.467,0.467,0.4,0.133,0.533,0.2,0.533,3
0.2,0.667,0.267,0.467,0.2,0.4,0.6,0.733,0.333,0.467,0.333,0.533,0.2,0.533,0.333,0.667,17
0.333,0.533,0.533,0.4,0.267,0.4,0.667,0.2,0.4,0.867,0.467,0.267,0.133,0.667,0.133,0.467,5
0.2,0.4,0.333,0.333,0.267,0.4,0.4,0.267,0.333,0.467,0.4,0.733,0.267,0.667,0.467,0.667,2
0.133,0.267,0.2,0.2,0.133,0.467,0.467,0.467,0.267,0.467,0.333,0.533,0.133,0.533,0.2,0.533,14
0.133,0.4,0.267,0.267,0.133,0.6,0.733,0.2,0.267,0.267,0.733,0.533,0.133,0.667,0.067,0.533,21
0.467,0.667,0.6,0.533,0.6,0.533,0.467,0.4,0.333,0.4,0.467,0.533,0.533,0.4,0.133,0.467,12
0.267,0.467,0.333,0.333,0.2,0.733,0.467,0.2,0.4,0.733,0.133,0.4,0.2,0.467,0.2,0.667,17
0.267,0.533,0.4,0.4,0.333,0.467,0.467,0.533,0.267,0.467,0.467,0.6,0.2,0.533,0.2,0.467,14
0.067,0.0,0.133,0.067,0.0,0.467,0.467,0.733,0.067,0.467,0.4,0.533,0.2,0.533,0.0,0.533,7
0.4,0.4,0.4,0.267,0.267,0.133,0.733,0.133,0.133,0.667,0.667,0.533,0.333,0.733,0.067,0.467,22
0.2,0.267,0.267,0.333,0.2,0.533,0.533,0.333,0.067,0.533,0.533,0.667,0.133,0.6,0.267,0.533,16
0.2,0.333,0.267,0.467,0.467,0.533,0.333,0.267,0.133,0.467,0.467,0.6,0.333,0.667,0.267,0.467,24
0.067,0.2,0.133,0.267,0.133,0.467,0.467,0.333,0.133,0.533,0.533,0.667,0.133,0.6,0.267,0.6,16
0.333,0.667,0.533,0.533,0.467,0.533,0.4,0.467,0.467,0.467,0.467,0.333,0.2,0.533,0.267,0.4,7
0.2,0.6,0.333,0.4,0.2,0.667,0.2,0.133,0.133,0.533,0.133,0.667,0.2,0.333,0.2,0.467,0
0.267,0.533,0.333,0.4,0.267,0.533,0.533,0.467,0.333,0.467,0.4,0.533,0.133,0.533,0.533,0.533,18
0.4,0.733,0.333,0.4,0.2,0.333,0.733,0.333,0.267,0.867,0.4,0.267,0.2,0.6,0.267,0.533,15
0.533,0.8,0.467,0.4,0.267,0.6,0.533,0.2,0.467,0.6,0.267,0.4,0.4,0.6,0.267,0.533,10
0.133,0.133,0.267,0.267,0.133,0.4,0.667,0.067,0.467,0.533,0.733,0.533,0.067,0.733,0.133,0.467,24
0.533,0.667,0.467,0.4,0.4,0.467,0.6,0.267,0.333,0.6,0.4,0.467,0.4,0.4,0.467,0.4,1
0.267,0.6,0.4,0.467,0.2,0.333,0.533,0.333,0.067,0.467,0.533,0.533,0.533,0.6,0.0,0.533,22
0.267,0.6,0.333,0.467,0.133,0.467,0.4,0.6,0.467,0.4,0.333,0.467,0.2,0.533,0.267,0.533,14
0.333,0.733,0.467,0.533,0.267,0.4,0.4,0.533,0.533,0.533,0.333,0.867,0.2,0.733,0.333,0.533,6
0.067,0.667,0.133,0.533,0.133,0.467,0.467,0.0,0.533,0.467,0.4,0.533,0.0,0.533,0.2,0.533,8
0.533,0.733,0.4,0.4,0.2,0.467,0.667,0.333,0.2,0.8,0.267,0.267,0.333,0.667,0.267,0.533,15
0.133,0.333,0.2,0.4,0.2,0.533,0.4,0.467,0.2,0.333,0.4,0.6,0.133,0.6,0.333,0.667,16
0.267,0.6,0.2,0.267,0.133,0.867,0.2,0.267,0.067,0.667,0.2,0.667,0.2,0.333,0.2,0.667,0
0.267,0.467,0.333,0.333,0.267,0.467,0.467,0.533,0.4,0.467,0.4,0.4,0.2,0.533,0.267,0.533,14
0.667,1.0,0.6,0.6,0.333,0.467,0.333,0.267,0.6,0.667,0.267,0.667,0.267,0.4,0.6,0.6,16
0.067,0.2,0.133,0.067,0.0,0.467,0.467,0.067,0.467,0.867,0.4,0.533,0.0,0.533,0.067,0.533,8
0.067,0.0,0.067,0.067,0.0,0.133,0.067,0.333,0.333,0.0,0.133,0.333,0.0,0.533,0.0,0.533,11
0.4,0.333,0.533,0.333,0.533,0.6,0.533,0.333,0.333,0.467,0.333,0.533,0.6,0.6,0.533,0.4,22
0.333,0.6,0.467,0.467,0.267,0.467,0.8,0.133,0.2,0.333,0.667,0.6,0.267,0.8,0.133,0.467,21
0.2,0.2,0.267,0.133,0.133,0.467,0.533,0.4,0.267,0.467,0.467,0.4,0.333,0.6,0.133,0.4,13
0.333,0.733,0.467,0.533,0.533,0.467,0.467,0.4,0.133,0.467,0.4,0.733,0.467,0.6,0.667,0.4,6
0.4,0.6,0.533,0.467,0.6,0.533,0.467,0.267,0.267,0.467,0.4,0.4,0.467,0.667,0.467,0.333,13
0.2,0.467,0.333,0.333,0.133,0.533,0.4,0.133,0.467,0.467,0.4,0.467,0.0,0.6,0.267,0.467,8
0.333,0.733,0.467,0.533,0.333,0.333,0.733,0.133,0.533,0.667,0.6,0.333,0.267,0.667,0.267,0.4,5
0.533,0.733,0.467,0.4,0.333,0.667,0.4,0.2,0.333,0.6,0.267,0.533,0.4,0.533,0.4,0.6,17
0.133,0.067,0.2,0.067,0.0,0.467,0.6,0.267,0.133,0.467,0.867,0.533,0.133,0.667,0.0,0.533,21
0.333,0.733,0.467,0.533,0.333,0.533,0.6,0.267,0.4,0.533,0.267,0.6,0.267,0.4,0.4,0.733,17
0.267,0.6,0.267,0.467,0.267,0.467,0.467,0.867,0.067,0.467,0.4,0.533,0.2,0.533,0.0,0.533,7
0.4,0.667,0.533,0.533,0.467,0.533,0.2,0.533,0.333,0.4,0.333,0.6,0.267,0.6,0.267,0.467,16
0.2,0.4,0.2,0.267,0.2,0.4,0.6,0.533,0.267,0.467,0.333,0.533,0.133,0.467,0.267,0.733,17
0.2,0.467,0.267,0.333,0.2,0.4,0.667,0.4,0.333,0.667,0.533,0.267,0.067,0.667,0.267,0.467,15
0.267,0.4,0.4,0.533,0.467,0.6,0.6,0.4,0.2,0.467,0.467,0.533,0.4,0.733,0.467,0.267,24
0.333,0.467,0.467,0.333,0.267,0.4,0.733,0.333,0.4,0.8,0.533,0.333,0.133,0.6,0.133,0.4,5
0.333,0.6,0.333,0.267,0.2,0.533,0.4,0.133,0.533,0.733,0.4,0.6,0.2,0.467,0.4,0.467,25
0.467,0.867,0.333,0.467,0.2,0.6,0.467,0.467,0.333,0.6,0.267,0.533,0.333,0.6,0.333,0.6,14
0.333,0.533,0.533,0.4,0.333,0.467,0.533,0.267,0.067,0.467,0.6,0.533,0.467,0.733,0.0,0.533,22
0.267,0.6,0.333,0.467,0.267,0.267,0.533,0.4,0.467,0.6,0.6,1.0,0.067,0.6,0.267,0.667,2
0.133,0.267,0.267,0.2,0.2,0.533,0.533,0.2,0.333,0.667,0.267,0.467,0.2,0.4,0.2,0.6,17
0.267,0.4,0.267,0.267,0.067,0.2,0.733,0.2,0.467,0.733,0.733,0.333,0.067,0.733,0.133,0.267,24
0.067,0.267,0.067,0.2,0.067,0.467,0.467,0.067,0.533,0.467,0.4,0.6,0.0,0.533,0.2,0.533,8
0.467,0.667,0.467,0.533,0.2,0.2,0.733,0.267,0.267,0.667,0.8,0.533,0.133,0.667,0.067,0.533,21
0.267,0.4,0.333,0.533,0.267,0.533,0.467,0.4,0.2,0.533,0.467,0.667,0.2,0.533,0.4,0.533,16
0.267,0.4,0.267,0.267,0.2,0.467,0.4,0.4,0.333,0.6,0.4,0.867,0.133,0.533,0.267,0.667,6
0.267,0.667,0.4,0.533,0.267,0.667,0.533,0.333,0.133,0.467,0.533,0.533,0.533,0.6,0.0,0.533,22
0.133,0.067,0.2,0.133,0.067,0.533,0.4,0.467,0.333,0.4,0.4,0.533,0.2,0.533,0.267,0.533,16
0.6,0.933,0.533,0.533,0.333,0.467,0.267,0.4,0.2,0.533,0.333,0.267,0.267,0.533,0.4,0.4,6
0.267,0.533,0.4,0.4,0.467,0.4,0.6,0.2,0.2,0.533,0.467,0.4,0.2,0.533,0.733,0.067,18
0.2,0.267,0.2,0.133,0.133,0.533,0.533,0.4,0.333,0.467,0.4,0.467,0.133,0.533,0.6,0.533,18
0.333,0.4,0.4,0.4,0.333,0.4,0.4,0.333,0.467,0.467,0.4,0.533,0.267,0.4,0.4,0.333,3
0.533,0.8,0.533,0.4,0.267,0.067,0.6,0.2,0.133,0.733,0.8,0.6,0.467,0.667,0.0,0.4,22
0.2,0.067,0.333,0.2,0.133,0.533,0.133,0.133,0.133,0.467,0.067,0.533,0.133,0.467,0.133,0.467,0
0.267,0.4,0.333,0.267,0.2,0.4,0.467,0.333,0.4,0.733,0.533,0.867,0.133,0.667,0.2,0.6,2
0.067,0.133,0.133,0.2,0.067,0.533,0.533,0.333,0.067,0.333,0.467,0.6,0.133,0.6,0.267,0.6,16
0.333,0.667,0.467,0.467,0.4,0.467,0.533,0.333,0.467,0.467,0.333,0.4,0.4,0.4,0.333,0.6,17
0.2,0.133,0.267,0.267,0.133,0.267,0.267,0.267,0.467,0.133,0.067,0.4,0.0,0.467,0.067,0.4,11
0.333,0.667,0.4,0.467,0.333,0.467,0.467,0.533,0.533,0.4,0.333,0.333,0.2,0.6,0.267,0.533,3
0.533,0.8,0.467,0.4,0.267,0.533,0.6,0.2,0.267,0.8,0.333,0.267,0.2,0.667,0.4,0.4,15
0.267,0.467,0.333,0.333,0.333,0.533,0.467,0.533,0.333,0.4,0.467,0.6,0.2,0.533,0.267,0.4,20
0.133,0.267,0.267,0.2,0.133,0.467,0.467,0.133,0.6,0.8,0.4,0.533,0.067,0.533,0.333,0.467,25
0.267,0.6,0.267,0.467,0.133,0.533,0.467,0.4,0.6,0.267,0.4,0.533,0.0,0.533,0.6,0.467,18
0.267,0.467,0.333,0.333,0.133,0.333,0.533,0.6,0.6,0.467,0.4,0.4,0.2,0.533,0.267,0.533,3
0.267,0.6,0.4,0.467,0.467,0.333,0.6,0.2,0.2,0.533,0.467,0.333,0.267,0.533,0.8,0.0,18
0.6,0.867,0.467,0.467,0.333,0.467,0.6,0.267,0.267,0.6,0.533,0.6,0.2,0.6,0.533,0.733,2
0.2,0.267,0.267,0.2,0.133,0.467,0.467,0.333,0.333,0.4,0.333,0.4,0.133,0.467,0.267,0.533,17
0.067,0.0,0.133,0.0,0.0,0.467,0.2,0.133,0.0,0.467,0.133,0.533,0.133,0.4,0.067,0.533,0
0.333,0.4,0.333,0.267,0.133,0.267,0.6,0.4,0.467,0.667,0.667,0.6,0.2,0.6,0.133,0.333,20
0.2,0.4,0.267,0.267,0.2,0.467,0.533,0.467,0.333,0.533,0.333,0.467,0.2,0.467,0.333,0.733,7
0.133,0.4,0.2,0.267,0.133,0.667,0.333,0.2,0.333,0.8,0.2,0.533,0.0,0.467,0.133,0.467,9
0.2,0.533,0.333,0.4,0.067,0.6,0.8,0.133,0.2,0.267,0.8,0.6,0.0,0.667,0.0,0.533,24
0.267,0.333,0.4,0.267,0.2,0.467,0.467,0.133,0.533,0.733,0.467,0.6,0.133,0.533,0.267,0.533,4
0.2,0.6,0.333,0.467,0.2,0.6,0.333,0.2,0.4,1.0,0.267,0.667,0.0,0.467,0.067,0.467,9
0.333,0.4,0.333,0.533,0.267,0.467,0.467,0.8,0.133,0.467,0.6,0.533,0.533,0.4,0.0,0.533,12
0.4,0.8,0.4,0.4,0.2,0.533,0.467,0.267,0.2,0.867,0.533,0.533,0.2,0.667,0.2,0.533,18
0.267,0.4,0.267,0.267,0.067,0.467,0.333,0.867,0.333,0.467,1.0,0.533,0.2,0.6,0.0,0.533,20
0.133,0.467,0.2,0.333,0.133,0.267,0.267,0.267,0.467,0.133,0.067,0.4,0.067,0.4,0.067,0.4,11
0.4,0.733,0.6,0.533,0.467,0.467,0.533,0.333,0.467,0.467,0.333,0.4,0.2,0.4,0.4,0.6,17
0.267,0.467,0.4,0.4,0.4,0.467,0.533,0.333,0.4,0.4,0.267,0.467,0.267,0.467,0.467,0.333,3
0.333,0.6,0.533,0.467,0.267,0.533,0.467,0.067,0.533,0.667,0.267,0.467,0.2,0.533,0.267,0.533,23
0.133,0.2,0.267,0.267,0.067,0.333,0.533,0.267,0.133,0.533,0.867,0.533,0.2,0.667,0.0,0.533,21
0.133,0.133,0.2,0.2,0.133,0.533,0.467,0.4,0.4,0.467,0.4,0.533,0.4,0.533,0.2,0.467,7
0.2,0.333,0.4,0.267,0.333,0.533,0.467,0.2,0.267,0.533,0.333,0.467,0.4,0.6,0.333,0.333,17
0.2,0.4,0.2,0.267,0.133,0.533,0.4,0.733,0.067,0.4,0.6,0.533,0.467,0.4,0.0,0.533,12
0.2,0.467,0.267,0.333,0.133,0.4,0.2,0.067,0.533,0.533,0.133,0.733,0.0,0.467,0.133,0.533,11
0.133,0.267,0.267,0.2,0.2,0.467,0.467,0.2,0.333,0.667,0.4,0.533,0.2,0.533,0.133,0.467,7
0.4,0.6,0.533,0.467,0.533,0.6,0.533,0.267,0.267,0.4,0.267,0.4,0.267,0.533,0.667,0.267,25
0.133,0.267,0.133,0.133,0.067,0.333,0.667,0.267,0.267,0.667,0.6,0.333,0.067,0.667,0.2,0.467,5
0.133,0.067,0.2,0.133,0.067,0.533,0.4,0.4,0.4,0.4,0.333,0.6,0.067,0.467,0.333,0.667,6
0.267,0.333,0.333,0.2,0.267,0.533,0.4,0.4,0.267,0.4,0.467,0.467,0.533,0.4,0.2,0.4,12
0.467,0.4,0.4,0.6,0.267,0.467,0.667,0.133,0.2,0.467,0.667,0.267,0.267,0.667,0.4,0.467,24
0.267,0.533,0.333,0.4,0.133,0.467,0.467,0.533,0.533,0.467,0.4,0.467,0.2,0.533,0.267,0.533,14
0.4,0.733,0.267,0.4,0.2,0.4,0.6,0.267,0.333,0.667,0.4,0.533,0.2,0.533,0.467,0.533,4
0.2,0.333,0.267,0.2,0.2,0.467,0.467,0.467,0.467,0.4,0.4,0.333,0.133,0.533,0.2,0.467,3
0.2,0.333,0.267,0.267,0.2,0.467,0.467,0.533,0.333,0.467,0.4,0.533,0.133,0.533,0.2,0.533,14
0.4,0.733,0.4,0.533,0.2,0.333,0.533,0.467,0.533,0.867,0.667,0.733,0.133,0.667,0.2,0.467,2
0.267,0.533,0.4,0.4,0.2,0.4,0.533,0.067,0.533,0.667,0.533,0.6,0.2,0.533,0.2,0.467,23
0.467,0.867,0.4,0.533,0.2,0.667,0.133,0.267,0.267,0.867,0.267,0.867,0.133,0.533,0.4,0.6,11
0.2,0.067,0.267,0.2,0.133,0.467,0.8,0.267,0.4,0.467,0.733,0.533,0.133,0.733,0.067,0.533,19
0.4,0.6,0.533,0.467,0.4,0.667,0.4,0.2,0.467,0.667,0.2,0.467,0.4,0.533,0.467,0.733,1
0.067,0.0,0.133,0.0,0.0,0.467,0.4,0.6,0.0,0.467,0.533,0.533,0.333,0.4,0.0,0.533,12
0.267,0.4,0.333,0.267,0.267,0.467,0.533,0.533,0.4,0.333,0.467,0.733,0.2,0.533,0.267,0.467,20
0.4,0.533,0.533,0.467,0.6,0.533,0.467,0.267,0.333,0.467,0.467,0.533,0.333,0.667,0.6,0.733,18
0.2,0.333,0.333,0.267,0.133,0.6,0.333,0.2,0.4,0.933,0.333,0.667,0.0,0.467,0.0,0.467,9
0.333,0.6,0.4,0.533,0.2,0.467,0.333,0.6,0.533,0.333,0.267,0.467,0.2,0.533,0.267,0.533,16
0.2,0.467,0.333,0.333,0.2,0.4,0.8,0.2,0.467,0.533,0.733,0.533,0.067,0.733,0.067,0.467,19
0.4,0.533,0.4,0.4,0.2,0.333,0.6,0.0,0.533,0.667,0.6,0.4,0.0,0.667,0.2,0.267,24
0.267,0.4,0.467,0.267,0.533,0.4,0.333,0.267,0.133,0.4,0.267,0.533,0.8,0.4,0.2,0.467,12
0.4,0.667,0.533,0.533,0.467,0.533,0.267,0.533,0.267,0.4,0.4,0.533,0.267,0.467,0.4,0.6,16
0.2,0.6,0.267,0.467,0.267,0.533,0.4,0.533,0.333,0.467,0.467,0.6,0.133,0.6,0.533,0.467,18
0.133,0.533,0.2,0.4,0.067,0.733,0.2,0.667,0.2,0.8,0.533,0.867,0.067,0.4,0.0,0.533,9
0.133,0.2,0.267,0.133,0.133,0.6,0.067,0.133,0.067,0.533,0.133,0.667,0.133,0.4,0.133,0.467,0
0.4,0.733,0.533,0.533,0.533,0.467,0.533,0.467,0.4,0.533,0.4,0.467,0.467,0.533,0.333,0.6,7
0.333,0.667,0.333,0.467,0.267,0.467,0.467,0.8,0.133,0.467,0.6,0.533,0.533,0.4,0.0,0.533,12
0.333,0.733,0.4,0.533,0.467,0.6,0.333,0.4,0.333,0.467,0.533,0.467,0.2,0.6,0.533,0.2,24
0.267,0.467,0.333,0.333,0.133,0.333,0.533,0.467,0.533,0.467,0.533,0.933,0.067,0.533,0.267,0.6,2
0.133,0.4,0.2,0.267,0.067,1.0,0.2,0.2,0.333,0.8,0.067,0.533,0.0,0.533,0.0,0.533,9
0.333,0.533,0.533,0.467,0.467,0.4,0.533,0.2,0.267,0.4,0.2,0.6,0.533,0.2,0.667,0.6,10
0.333,0.6,0.333,0.4,0.133,0.2,0.733,0.2,0.4,0.8,0.733,0.333,0.067,0.733,0.133,0.333,24
0.333,0.667,0.4,0.533,0.267,0.467,0.467,0.8,0.133,0.467,0.6,0.533,0.533,0.4,0.0,0.533,12
0.2,0.533,0.333,0.4,0.2,0.533,0.467,0.267,0.6,0.4,0.4,0.4,0.2,0.533,0.467,0.467,23
0.4,0.6,0.267,0.8,0.267,0.733,0.4,0.133,0.267,0.667,0.267,0.4,0.2,0.6,0.4,0.667,9
0.267,0.267,0.333,0.333,0.133,0.467,0.667,1.0,0.133,0.467,0.133,0.533,0.2,0.533,0.0,0.533,7
0.2,0.267,0.333,0.2,0.2,0.333,0.6,0.2,0.333,0.667,0.533,0.533,0.2,0.6,0.2,0.467,7
0.267,0.4,0.333,0.267,0.133,0.467,0.4,0.4,0.467,0.733,0.4,0.8,0.133,0.6,0.267,0.6,6
0.333,0.4,0.467,0.4,0.467,0.333,0.467,0.267,0.267,0.4,0.333,0.6,0.467,0.6,0.4,0.6,17
0.067,0.267,0.133,0.133,0.067,0.533,0.4,0.2,0.4,0.933,0.4,0.667,0.067,0.467,0.067,0.467,9
0.2,0.333,0.267,0.267,0.067,0.267,0.8,0.2,0.2,0.667,0.733,0.467,0.133,0.667,0.067,0.533,21
0.467,0.6,0.533,0.333,0.267,0.533,0.467,0.2,0.533,0.8,0.267,0.467,0.267,0.6,0.267,0.533,23
0.133,0.467,0.2,0.267,0.067,0.067,0.733,0.267,0.4,0.733,0.733,0.667,0.0,0.533,0.133,0.4,5
0.133,0.2,0.2,0.133,0.133,0.533,0.467,0.4,0.267,0.467,0.467,0.533,0.133,0.6,0.6,0.533,18
0.267,0.6,0.267,0.4,0.2,0.333,0.733,0.533,0.267,0.467,0.267,0.6,0.2,0.467,0.4,0.733,17
0.2,0.467,0.333,0.333,0.133,0.467,0.667,0.133,0.133,0.467,0.8,0.533,0.067,0.733,0.0,0.533,24
0.267,0.333,0.333,0.2,0.133,0.267,0.667,0.133,0.533,0.667,0.667,0.333,0.2,0.733,0.267,0.2,24
0.6,0.933,0.533,0.533,0.267,0.667,0.733,0.4,0.4,0.2,0.4,0.6,0.333,0.667,0.2,0.4,13
0.267,0.6,0.4,0.467,0.267,0.6,0.333,0.133,0.6,0.733,0.267,0.667,0.067,0.533,0.4,0.667,25
0.267,0.6,0.4,0.533,0.333,0.533,0.467,0.267,0.333,0.467,0.4,0.533,0.2,0.533,0.533,0.733,11
0.267,0.533,0.4,0.4,0.267,0.467,0.667,0.133,0.2,0.467,0.6,0.533,0.533,0.733,0.067,0.533,22
0.133,0.067,0.133,0.067,0.067,0.467,0.467,0.733,0.067,0.333,0.4,0.533,0.267,0.533,0.0,0.533,13
0.467,0.6,0.667,0.467,0.467,0.6,0.467,0.2,0.467,0.667,0.267,0.467,0.333,0.533,0.333,0.6,7
0.0,0.0,0.067,0.0,0.0,0.8,0.267,0.4,0.2,0.8,0.267,0.733,0.0,0.467,0.0,0.533,9
0.4,0.533,0.533,0.467,0.6,0.533,0.4,0.333,0.333,0.467,0.4,0.467,0.533,0.733,0.467,0.2,13
0.467,0.867,0.333,0.533,0.2,0.667,0.267,0.333,0.267,0.867,0.2,0.6,0.2,0.533,0.267,0.6,8
0.067,0.0,0.133,0.0,0.0,0.467,0.467,0.4,0.533,0.467,0.4,0.867,0.0,0.533,0.267,0.667,2
0.2,0.467,0.267,0.333,0.2,0.467,0.467,0.533,0.333,0.467,0.4,0.533,0.2,0.533,0.2,0.533,14
0.333,0.667,0.4,0.467,0.133,0.467,0.267,0.933,0.333,0.467,0.933,0.533,0.2,0.6,0.0,0.533,20
0.533,0.933,0.4,0.533,0.333,0.533,0.467,0.333,0.333,0.6,0.267,0.6,0.467,0.333,0.4,0.733,17
0.133,0.2,0.2,0.333,0.133,0.2,0.467,0.4,0.667,0.467,0.4,0.933,0.0,0.533,0.467,0.533,4
0.667,1.0,0.667,0.533,0.533,0.6,0.467,0.267,0.333,0.6,0.333,0.467,0.467,0.333,0.6,0.533,1
0.333,0.467,0.333,0.333,0.2,0.2,0.6,0.333,0.4,0.667,0.667,0.6,0.2,0.6,0.133,0.467,20
0.067,0.0,0.133,0.067,0.067,0.4,0.467,0.533,0.4,0.467,0.4,0.4,0.133,0.533,0.2,0.533,3
0.067,0.0,0.133,0.0,0.067,0.4,0.667,0.467,0.133,0.467,0.333,0.533,0.133,0.467,0.267,0.6,17
0.533,0.667,0.667,0.333,0.2,0.267,0.667,0.333,0.267,0.933,0.733,0.6,0.333,0.6,0.0,0.533,13
0.133,0.2,0.2,0.133,0.067,0.267,0.533,0.267,0.4,0.667,0.6,0.8,0.067,0.6,0.133,0.533,2
0.2,0.667,0.267,0.533,0.133,0.133,0.533,0.4,0.733,0.467,0.4,1.0,0.0,0.533,0.467,0.467,4
0.333,0.667,0.533,0.467,0.467,0.6,0.467,0.2,0.4,0.733,0.333,0.4,0.2,0.533,0.2,0.533,3
0.333,0.667,0.267,0.333,0.2,0.6,0.333,0.267,0.2,0.6,0.267,0.333,0.267,0.467,0.333,0.533,6
0.2,0.467,0.267,0.333,0.133,0.2,0.533,0.467,0.133,0.467,0.333,0.733,0.2,0.533,0.2,0.733,10
0.6,0.533,0.467,0.8,0.333,0.533,0.4,0.4,0.4,0.267,0.733,0.467,0.333,0.6,0.2,0.533,24
0.2,0.533,0.267,0.4,0.067,0.467,0.467,0.267,0.267,0.467,0.4,0.533,0.2,0.533,0.267,0.533,23
0.267,0.533,0.4,0.4,0.4,0.533,0.533,0.2,0.467,0.467,0.467,0.467,0.067,0.6,0.667,0.533,25
0.267,0.4,0.333,0.267,0.267,0.467,0.4,0.2,0.333,0.4,0.4,0.6,0.133,0.533,0.533,0.533,23
0.2,0.333,0.2,0.2,0.133,0.333,0.733,0.2,0.4,0.733,0.6,0.333,0.067,0.667,0.2,0.4,5
0.267,0.733,0.333,0.533,0.333,0.533,0.467,0.867,0.067,0.4,0.4,0.467,0.4,0.533,0.067,0.667,13
0.2,0.4,0.333,0.267,0.2,0.4,0.467,0.067,0.467,0.667,0.467,0.667,0.2,0.533,0.2,0.533,10
0.267,0.2,0.333,0.333,0.2,0.333,0.733,0.533,0.2,0.467,0.267,0.533,0.133,0.467,0.4,0.733,17
0.267,0.533,0.4,0.4,0.267,0.467,0.533,0.533,0.4,0.467,0.467,0.533,0.133,0.533,0.2,0.533,14
0.333,0.6,0.333,0.4,0.2,0.2,0.667,0.2,0.267,0.667,0.8,0.533,0.2,0.667,0.067,0.467,21
0.2,0.467,0.333,0.333,0.133,0.533,0.267,0.4,0.267,0.933,0.533,0.933,0.067,0.4,0.067,0.467,9
0.133,0.067,0.133,0.067,0.067,0.467,0.4,0.667,0.0,0.467,0.533,0.533,0.4,0.4,0.0,0.533,12
0.467,0.733,0.6,0.533,0.467,0.6,0.467,0.133,0.4,0.733,0.267,0.4,0.267,0.533,0.267,0.6,15
0.467,0.6,0.467,0.467,0.133,0.2,0.8,0.4,0.4,0.933,0.733,0.333,0.133,0.733,0.133,0.4,24
0.333,0.733,0.467,0.533,0.733,0.533,0.533,0.4,0.267,0.467,0.4,0.4,0.467,0.533,0.6,0.4,3
0.267,0.6,0.333,0.467,0.267,0.667,0.467,0.267,0.4,0.667,0.2,0.467,0.133,0.533,0.333,0.667,18
0.267,0.667,0.333,0.467,0.067,0.467,0.467,0.333,0.267,0.467,0.4,0.533,0.2,0.533,0.267,0.533,23
0.267,0.467,0.333,0.333,0.133,0.4,0.6,0.267,0.467,0.667,0.467,0.467,0.133,0.533,0.333,0.333,18
0.533,0.733,0.533,0.533,0.333,0.2,0.733,0.133,0.4,0.733,0.733,0.4,0.067,0.733,0.133,0.333,24
0.333,0.6,0.4,0.533,0.333,0.533,0.533,0.533,0.333,0.4,0.4,0.667,0.2,0.533,0.267,0.6,16
0.333,0.4,0.4,0.267,0.2,0.333,0.733,0.2,0.467,0.733,0.6,0.333,0.133,0.733,0.133,0.267,19
