0,1,2,3,4,5,6,7,8,9,label
0.308,0.182,0.308,0.249,0.183,0.314,0.74,0.561,0.181,0.566,1
0.25,0.267,0.564,0.163,0.119,0.359,0.521,0.624,0.059,0.793,1
0.268,0.094,0.262,0.326,0.233,0.369,0.699,0.571,0.036,0.316,1
0.059,0.047,0.166,0.5,0.384,0.435,0.596,0.556,0.299,0.134,1
0.062,0.048,0.169,0.595,0.476,0.408,0.546,0.503,0.023,0.179,1
0.086,0.093,0.235,0.303,0.21,0.47,0.53,0.498,0.696,0.304,1
0.287,0.143,0.358,0.248,0.172,0.319,0.534,0.46,0.043,0.716,1
0.342,0.106,0.378,0.179,0.138,0.545,0.689,0.472,0.278,0.135,1
0.086,0.07,0.184,0.478,0.396,0.491,0.545,0.502,0.522,0.441,1
0.299,0.11,0.341,0.322,0.223,0.333,0.446,0.506,0.031,0.753,1
0.07,0.044,0.214,0.513,0.398,0.484,0.64,0.517,0.559,0.483,1
0.292,0.066,0.379,0.271,0.21,0.34,0.708,0.567,0.042,0.515,1
0.312,0.175,0.352,0.141,0.117,0.347,0.525,0.475,0.616,0.299,1
0.044,0.039,0.104,0.692,0.51,0.465,0.602,0.52,0.605,0.335,1
0.066,0.04,0.15,0.606,0.511,0.451,0.629,0.512,0.222,0.356,1
0.582,0.221,0.478,0.186,0.138,0.237,0.466,0.677,0.155,0.355,1
0.08,0.064,0.195,0.54,0.363,0.467,0.626,0.503,0.084,0.355,1
0.134,0.133,0.293,0.336,0.241,0.451,0.503,0.485,0.952,0.269,1
0.068,0.064,0.172,0.543,0.375,0.49,0.562,0.543,0.225,0.41,1
0.046,0.031,0.158,0.61,0.431,0.449,0.613,0.545,0.292,0.461,1
0.252,0.06,0.325,0.228,0.171,0.31,0.522,0.562,0.619,0.505,1
0.063,0.039,0.114,0.909,0.697,0.453,0.587,0.571,0.45,0.104,1
0.069,0.032,0.194,0.647,0.547,0.452,0.608,0.544,0.904,0.229,1
0.17,0.194,0.356,0.243,0.171,0.411,0.476,0.452,0.972,0.435,1
0.047,0.0,0.076,0.896,0.827,0.443,0.582,0.515,0.759,0.425,1
0.195,0.048,0.217,0.288,0.17,0.459,0.685,0.544,0.376,0.307,1
0.05,0.028,0.054,0.768,0.538,0.444,0.572,0.549,0.995,0.32,1
0.494,0.236,0.444,0.376,0.291,0.32,0.333,0.656,0.077,0.725,1
0.088,0.031,0.154,0.647,0.566,0.451,0.614,0.554,0.603,0.392,1
0.695,0.152,0.297,0.391,0.309,0.306,0.245,0.49,0.447,0.347,1
0.17,0.116,0.364,0.311,0.231,0.375,0.537,0.464,0.268,0.316,1
0.07,0.041,0.181,0.542,0.468,0.456,0.591,0.509,0.849,0.327,1
0.056,0.06,0.25,0.55,0.419,0.458,0.613,0.547,0.168,0.454,1
0.16,0.087,0.239,0.388,0.331,0.476,0.668,0.482,0.916,0.479,1
0.171,0.058,0.349,0.227,0.163,0.4,0.645,0.565,0.114,0.395,1
0.105,0.035,0.228,0.46,0.336,0.453,0.589,0.515,0.94,0.348,1
0.046,0.029,0.167,0.843,0.64,0.441,0.597,0.546,0.109,0.364,1
0.345,0.44,0.671,0.049,0.033,0.374,0.323,0.772,0.78,0.479,1
0.211,0.076,0.27,0.187,0.152,0.413,0.605,0.567,0.103,0.265,1
0.36,0.111,0.239,0.355,0.246,0.569,0.751,0.59,0.147,0.567,1
0.159,0.119,0.312,0.401,0.269,0.45,0.72,0.474,0.791,0.508,1
0.713,0.248,0.406,0.11,0.079,0.362,0.133,0.441,0.93,0.52,1
0.084,0.049,0.257,0.373,0.258,0.424,0.566,0.512,0.18,0.361,1
0.201,0.131,0.404,0.115,0.089,0.359,0.499,0.449,0.704,0.275,1
0.057,0.006,0.152,0.727,0.557,0.453,0.568,0.57,0.387,0.307,1
0.038,0.042,0.083,0.706,0.59,0.442,0.591,0.554,0.1,0.369,1
0.15,0.099,0.304,0.28,0.206,0.46,0.635,0.605,0.858,0.503,1
0.3,0.251,0.661,0.061,0.051,0.443,0.695,0.661,0.824,0.319,1
0.044,0.055,0.204,0.511,0.387,0.463,0.608,0.56,0.17,0.294,1
0.083,0.04,0.241,0.494,0.346,0.455,0.622,0.515,0.717,0.449,1
0.138,0.072,0.299,0.248,0.187,0.488,0.641,0.571,0.423,0.37,1
0.491,0.173,0.458,0.164,0.139,0.327,0.529,0.436,0.663,0.511,1
0.421,0.223,0.491,0.162,0.068,0.296,0.426,0.68,0.096,0.4,1
0.085,0.028,0.132,0.58,0.481,0.442,0.57,0.519,0.047,0.469,1
0.129,0.04,0.246,0.413,0.351,0.491,0.621,0.547,0.852,0.239,1
0.12,0.039,0.215,0.479,0.358,0.468,0.638,0.55,0.365,0.203,1
0.273,0.105,0.261,0.487,0.406,0.373,0.461,0.586,0.554,0.559,1
0.194,0.179,0.357,0.138,0.104,0.461,0.66,0.434,0.36,0.302,1
0.078,0.076,0.173,0.297,0.209,0.412,0.621,0.524,0.949,0.298,1
0.026,0.044,0.135,0.829,0.564,0.429,0.59,0.503,0.668,0.389,1
0.059,0.038,0.212,0.619,0.522,0.432,0.602,0.519,0.603,0.2,1
0.139,0.146,0.538,0.136,0.104,0.433,0.558,0.472,0.184,0.191,1
0.238,0.24,0.482,0.282,0.26,0.451,0.468,0.648,0.276,0.637,1
0.064,0.07,0.225,0.446,0.33,0.422,0.544,0.505,0.153,0.299,1
0.048,0.029,0.141,0.833,0.592,0.446,0.565,0.547,0.351,0.193,1
0.135,0.143,0.359,0.164,0.116,0.43,0.529,0.444,0.49,0.27,1
0.026,0.039,0.186,0.752,0.577,0.474,0.582,0.551,0.406,0.417,1
0.168,0.054,0.191,0.367,0.272,0.367,0.53,0.553,0.812,0.1,1
0.166,0.054,0.317,0.248,0.192,0.482,0.656,0.559,0.587,0.497,1
0.394,0.144,0.506,0.09,0.072,0.224,0.425,0.562,0.236,0.33,1
0.334,0.312,0.588,0.077,0.093,0.388,0.748,0.317,0.003,0.556,1
0.459,0.338,0.523,0.116,0.09,0.538,0.323,0.682,0.989,0.668,1
0.044,0.05,0.187,0.637,0.524,0.448,0.612,0.509,0.966,0.209,1
0.227,0.074,0.212,0.478,0.379,0.4,0.479,0.512,0.283,0.621,1
0.659,0.112,0.428,0.127,0.114,0.217,0.207,0.494,0.18,0.222,1
0.274,0.209,0.437,0.303,0.216,0.464,0.492,0.654,0.585,0.732,1
0.039,0.04,0.206,0.592,0.597,0.439,0.54,0.545,0.742,0.234,1
0.135,0.046,0.234,0.419,0.292,0.438,0.627,0.524,0.929,0.322,1
0.085,0.057,0.135,0.467,0.364,0.422,0.54,0.548,0.34,0.496,1
0.053,0.037,0.152,0.776,0.742,0.454,0.602,0.502,0.738,0.245,1
0.074,0.037,0.176,0.552,0.393,0.466,0.608,0.542,0.57,0.44,1
0.442,0.079,0.249,0.459,0.375,0.568,0.751,0.497,0.136,0.147,1
0.116,0.042,0.225,0.524,0.389,0.487,0.653,0.558,0.949,0.438,1
0.037,0.032,0.222,0.52,0.354,0.419,0.604,0.536,0.991,0.295,1
0.286,0.069,0.175,0.446,0.378,0.416,0.421,0.568,0.996,0.416,1
0.055,0.061,0.183,0.541,0.392,0.412,0.581,0.554,0.66,0.308,1
0.032,0.043,0.164,0.631,0.465,0.455,0.628,0.504,0.046,0.36,1
0.095,0.027,0.228,0.423,0.285,0.409,0.546,0.513,0.889,0.133,1
0.144,0.073,0.263,0.251,0.178,0.39,0.508,0.563,0.104,0.461,1
0.128,0.043,0.29,0.315,0.223,0.459,0.642,0.55,0.552,0.448,1
0.266,0.234,0.476,0.107,0.08,0.515,0.761,0.677,0.464,0.467,1
0.077,0.044,0.08,0.663,0.489,0.452,0.591,0.519,0.641,0.426,1
0.069,0.037,0.122,0.55,0.391,0.475,0.617,0.553,0.874,0.4,1
0.276,0.083,0.395,0.248,0.187,0.353,0.689,0.506,0.407,0.609,1
0.111,0.036,0.1,0.675,0.484,0.47,0.617,0.551,0.024,0.158,1
0.296,0.291,0.327,0.154,0.126,0.347,0.416,0.301,0.02,0.438,1
0.116,0.037,0.255,0.453,0.382,0.451,0.63,0.52,0.316,0.494,1
0.045,0.033,0.214,0.53,0.373,0.46,0.593,0.546,0.394,0.432,1
0.378,0.08,0.299,0.438,0.336,0.298,0.645,0.575,0.13,0.668,1
0.045,0.039,0.076,0.618,0.482,0.42,0.564,0.526,0.715,0.131,1
0.195,0.083,0.252,0.209,0.147,0.391,0.628,0.497,0.254,0.497,1
0.064,0.037,0.145,0.603,0.441,0.45,0.571,0.541,0.701,0.49,1
0.051,0.04,0.173,0.717,0.496,0.43,0.609,0.557,0.531,0.337,1
0.059,0.057,0.126,0.639,0.48,0.444,0.566,0.529,0.938,0.212,1
0.064,0.045,0.213,0.635,0.509,0.456,0.627,0.514,0.204,0.409,1
0.188,0.109,0.3,0.271,0.229,0.376,0.492,0.474,0.336,0.583,1
0.279,0.241,0.495,0.22,0.163,0.354,0.427,0.677,0.702,0.584,1
0.158,0.051,0.296,0.379,0.331,0.456,0.652,0.567,0.573,0.28,1
0.086,0.028,0.15,0.65,0.615,0.428,0.534,0.55,0.966,0.249,1
0.298,0.261,0.393,0.25,0.161,0.371,0.641,0.646,0.272,0.662,1
0.859,0.138,0.282,0.438,0.406,0.092,0.931,0.578,0.277,0.261,1
0.026,0.04,0.079,0.62,0.399,0.441,0.591,0.508,0.173,0.405,1
0.071,0.031,0.177,0.621,0.442,0.437,0.553,0.506,0.846,0.368,1
0.071,0.067,0.222,0.51,0.396,0.456,0.532,0.585,0.328,0.086,1
0.406,0.365,0.48,0.103,0.078,0.664,0.367,0.357,0.572,0.17,1
0.371,0.17,0.396,0.133,0.118,0.44,0.698,0.649,0.505,0.176,1
0.241,0.058,0.228,0.415,0.309,0.543,0.503,0.573,0.531,0.314,1
0.064,0.026,0.168,0.757,0.537,0.436,0.601,0.514,0.514,0.093,1
0.341,0.234,0.456,0.306,0.248,0.265,0.725,0.402,0.706,0.805,1
0.128,0.089,0.253,0.326,0.22,0.456,0.609,0.551,0.727,0.18,1
0.078,0.044,0.11,0.423,0.329,0.426,0.57,0.554,0.337,0.407,1
0.09,0.042,0.172,0.472,0.325,0.457,0.542,0.515,0.644,0.407,1
0.503,0.145,0.377,0.301,0.209,0.27,0.355,0.61,0.709,0.648,1
0.184,0.171,0.254,0.245,0.227,0.428,0.66,0.642,0.351,0.214,1
0.062,0.041,0.179,0.489,0.362,0.464,0.589,0.532,0.264,0.378,1
0.316,0.081,0.393,0.255,0.213,0.446,0.698,0.476,0.565,0.218,1
0.048,0.036,0.146,0.725,0.634,0.439,0.607,0.56,0.87,0.063,1
0.052,0.052,0.181,0.576,0.486,0.452,0.593,0.509,0.252,0.124,1
0.399,0.222,0.4,0.081,0.046,0.518,0.831,0.446,0.793,0.054,1
0.038,0.056,0.103,0.707,0.536,0.449,0.585,0.554,0.198,0.39,1
0.071,0.017,0.122,0.853,0.633,0.442,0.583,0.558,0.67,0.31,1
0.026,0.043,0.138,0.822,0.678,0.43,0.594,0.516,0.76,0.412,1
0.673,0.184,0.607,0.134,0.101,0.208,0.164,0.45,0.304,0.587,1
0.225,0.162,0.485,0.238,0.207,0.396,0.64,0.45,0.193,0.606,1
0.156,0.038,0.281,0.486,0.35,0.473,0.637,0.512,0.558,0.086,1
0.052,0.061,0.246,0.471,0.343,0.466,0.611,0.558,0.091,0.228,1
0.026,0.044,0.053,0.841,0.557,0.449,0.603,0.534,0.587,0.454,1
0.211,0.04,0.31,0.312,0.225,0.475,0.658,0.515,0.367,0.355,1
0.163,0.059,0.315,0.307,0.262,0.451,0.619,0.493,0.425,0.268,1
0.085,0.083,0.204,0.315,0.241,0.416,0.567,0.485,0.752,0.142,1
0.097,0.081,0.334,0.342,0.245,0.441,0.537,0.57,0.632,0.192,1
0.397,0.105,0.431,0.194,0.18,0.337,0.685,0.596,0.243,0.475,1
0.509,0.169,0.384,0.287,0.261,0.315,0.61,0.571,0.55,0.588,1
0.097,0.041,0.259,0.555,0.391,0.457,0.626,0.563,0.608,0.423,1
0.184,0.037,0.146,0.418,0.269,0.389,0.639,0.555,0.997,0.373,1
0.163,0.188,0.551,0.203,0.174,0.424,0.453,0.656,0.916,0.595,1
0.247,0.072,0.338,0.293,0.242,0.328,0.651,0.57,0.229,0.577,1
0.066,0.031,0.116,0.727,0.511,0.428,0.552,0.518,0.596,0.229,1
0.043,0.037,0.143,0.751,0.663,0.461,0.608,0.522,0.391,0.485,1
0.064,0.046,0.228,0.58,0.459,0.487,0.626,0.538,0.511,0.546,1
0.232,0.295,0.628,0.113,0.093,0.38,0.625,0.667,0.339,0.67,1
0.067,0.049,0.114,0.742,0.615,0.426,0.526,0.556,0.901,0.217,1
0.111,0.084,0.272,0.226,0.157,0.442,0.567,0.507,0.024,0.331,1
0.138,0.033,0.268,0.442,0.318,0.49,0.619,0.547,0.407,0.213,1
0.167,0.117,0.31,0.192,0.14,0.434,0.67,0.484,0.784,0.438,1
0.013,0.032,0.107,0.859,0.634,0.426,0.577,0.562,0.61,0.339,1
0.058,0.053,0.185,0.532,0.461,0.448,0.61,0.558,0.601,0.115,1
0.639,0.206,0.592,0.096,0.075,0.334,0.155,0.583,0.174,0.436,1
0.349,0.152,0.548,0.116,0.082,0.458,0.526,0.584,0.144,0.352,1
0.198,0.044,0.316,0.322,0.25,0.476,0.663,0.554,0.521,0.308,1
0.405,0.285,0.253,0.244,0.176,0.236,0.809,0.723,0.839,0.516,1
0.072,0.045,0.177,0.66,0.525,0.425,0.559,0.574,0.74,0.41,1
0.465,0.223,0.584,0.069,0.056,0.417,0.809,0.661,0.748,0.562,1
0.129,0.14,0.388,0.212,0.154,0.428,0.626,0.465,0.424,0.24,1
0.065,0.046,0.235,0.494,0.358,0.433,0.549,0.511,0.967,0.227,1
0.046,0.026,0.195,0.722,0.502,0.456,0.61,0.549,0.187,0.366,1
0.205,0.12,0.301,0.399,0.292,0.383,0.502,0.583,0.596,0.618,1
0.376,0.162,0.465,0.248,0.211,0.33,0.422,0.591,0.124,0.625,1
0.096,0.046,0.226,0.427,0.292,0.445,0.543,0.519,0.673,0.342,1
0.398,0.173,0.439,0.285,0.3,0.29,0.723,0.463,0.642,0.4,1
0.176,0.077,0.274,0.262,0.215,0.385,0.536,0.551,0.016,0.427,1
0.391,0.18,0.356,0.209,0.166,0.44,0.356,0.442,0.158,0.678,1
0.106,0.064,0.208,0.339,0.312,0.422,0.545,0.501,0.547,0.078,1
0.022,0.003,0.157,0.722,0.53,0.436,0.588,0.513,0.389,0.42,1
0.123,0.065,0.274,0.288,0.227,0.427,0.607,0.505,0.901,0.305,1
0.054,0.046,0.187,0.6,0.448,0.453,0.562,0.508,0.546,0.217,1
0.135,0.107,0.242,0.484,0.357,0.39,0.664,0.58,0.854,0.113,1
0.046,0.049,0.162,0.493,0.426,0.453,0.593,0.49,0.145,0.31,1
0.115,0.042,0.226,0.31,0.216,0.456,0.529,0.508,0.841,0.228,1
0.058,0.043,0.163,0.718,0.535,0.469,0.625,0.532,0.406,0.26,1
0.192,0.068,0.36,0.206,0.154,0.416,0.509,0.499,0.991,0.301,1
0.153,0.048,0.292,0.324,0.228,0.454,0.638,0.558,0.781,0.499,1
0.166,0.081,0.343,0.156,0.137,0.528,0.649,0.578,0.653,0.278,1
0.076,0.068,0.244,0.422,0.297,0.432,0.548,0.573,0.539,0.09,1
0.025,0.047,0.027,0.757,0.516,0.459,0.564,0.557,0.194,0.392,1
0.079,0.032,0.161,0.653,0.577,0.473,0.623,0.515,0.488,0.456,1
0.505,0.238,0.364,0.238,0.179,0.515,0.923,0.471,0.546,0.129,1
0.045,0.038,0.167,0.564,0.609,0.457,0.611,0.517,0.252,0.366,1
0.583,0.13,0.323,0.256,0.22,0.27,0.415,0.457,0.279,0.345,1
0.062,0.043,0.123,0.552,0.372,0.45,0.617,0.521,0.122,0.308,1
0.064,0.05,0.206,0.52,0.423,0.475,0.623,0.542,0.294,0.396,1
0.05,0.068,0.212,0.525,0.464,0.465,0.611,0.508,0.28,0.36,1
0.101,0.039,0.213,0.476,0.388,0.455,0.616,0.537,0.491,0.41,1
0.095,0.075,0.215,0.381,0.314,0.428,0.619,0.523,0.062,0.162,1
0.505,0.254,0.364,0.19,0.144,0.376,0.25,0.619,0.639,0.286,1
0.306,0.081,0.36,0.204,0.138,0.286,0.75,0.584,0.645,0.196,1
0.056,0.046,0.135,0.592,0.496,0.474,0.616,0.51,0.906,0.472,1
0.079,0.089,0.217,0.359,0.314,0.46,0.627,0.501,0.441,0.166,1
0.204,0.092,0.303,0.397,0.301,0.364,0.652,0.594,0.565,0.239,1
0.185,0.047,0.339,0.296,0.229,0.474,0.658,0.557,0.252,0.154,1
0.081,0.045,0.236,0.529,0.418,0.418,0.535,0.546,0.688,0.35,1
0.578,0.329,0.44,0.19,0.156,0.287,0.318,0.716,0.375,0.448,1
0.072,0.036,0.151,0.705,0.486,0.468,0.574,0.554,0.121,0.335,1
0.023,0.043,0.162,0.677,0.461,0.47,0.625,0.563,0.304,0.345,1
0.036,0.005,0.198,0.574,0.48,0.445,0.601,0.505,0.486,0.474,1
0.402,0.131,0.434,0.261,0.22,0.363,0.676,0.617,0.222,0.538,1
0.722,0.188,0.594,0.125,0.093,0.226,0.155,0.448,0.312,0.542,1
0.075,0.088,0.171,0.339,0.282,0.429,0.532,0.579,0.091,0.195,1
0.163,0.115,0.441,0.33,0.297,0.414,0.567,0.583,0.205,0.596,1
0.076,0.075,0.161,0.418,0.26,0.446,0.587,0.52,0.179,0.255,1
0.425,0.276,0.36,0.298,0.222,0.562,0.806,0.38,0.018,0.497,1
0.082,0.056,0.158,0.454,0.416,0.462,0.642,0.517,0.051,0.426,1
0.049,0.047,0.172,0.58,0.387,0.445,0.559,0.553,0.418,0.461,1
0.15,0.176,0.301,0.401,0.341,0.397,0.545,0.475,0.692,0.634,1
0.289,0.068,0.377,0.287,0.232,0.509,0.723,0.506,0.062,0.466,1
0.107,0.076,0.178,0.291,0.214,0.452,0.624,0.502,0.571,0.304,1
0.108,0.034,0.195,0.719,0.474,0.477,0.644,0.543,0.404,0.358,1
0.415,0.162,0.42,0.128,0.087,0.458,0.796,0.61,0.784,0.223,1
0.178,0.071,0.254,0.33,0.241,0.446,0.467,0.495,0.588,0.367,1
0.459,0.372,0.534,0.099,0.079,0.238,0.758,0.311,0.56,0.513,1
0.092,0.061,0.182,0.492,0.361,0.468,0.623,0.571,0.091,0.195,1
0.045,0.04,0.144,0.725,0.608,0.438,0.609,0.555,0.683,0.379,1
0.05,0.081,0.198,0.35,0.277,0.443,0.595,0.557,0.241,0.166,1
0.239,0.042,0.192,0.313,0.213,0.486,0.471,0.528,0.916,0.511,1
0.326,0.221,0.368,0.168,0.124,0.569,0.69,0.561,0.341,0.298,1
0.481,0.167,0.361,0.288,0.202,0.358,0.321,0.462,0.062,0.58,1
0.046,0.051,0.121,0.409,0.324,0.441,0.566,0.564,0.357,0.254,1
0.009,0.01,0.015,0.734,0.507,0.452,0.587,0.548,0.196,0.467,1
0.027,0.043,0.141,0.774,0.669,0.448,0.558,0.514,0.179,0.19,1
0.047,0.04,0.171,0.686,0.557,0.438,0.61,0.557,0.306,0.489,1
0.044,0.048,0.209,0.615,0.427,0.465,0.608,0.506,0.186,0.366,1
0.041,0.059,0.2,0.555,0.389,0.438,0.543,0.507,0.67,0.458,1
0.072,0.04,0.214,0.378,0.274,0.404,0.607,0.534,0.809,0.445,1
0.067,0.052,0.12,0.512,0.424,0.473,0.608,0.504,0.172,0.291,1
0.2,0.036,0.363,0.189,0.184,0.533,0.54,0.507,0.708,0.409,1
0.096,0.063,0.186,0.583,0.455,0.408,0.552,0.501,0.789,0.335,1
0.159,0.065,0.304,0.353,0.259,0.51,0.642,0.562,0.697,0.496,1
0.583,0.138,0.237,0.605,0.433,0.283,0.354,0.582,0.598,0.662,1
0.344,0.218,0.301,0.299,0.226,0.307,0.741,0.63,0.628,0.616,1
0.258,0.276,0.576,0.168,0.124,0.466,0.548,0.659,0.346,0.711,1
0.077,0.063,0.135,0.55,0.445,0.461,0.592,0.501,0.845,0.505,1
0.313,0.267,0.49,0.067,0.061,0.433,0.77,0.379,0.723,0.272,1
0.468,0.215,0.494,0.091,0.066,0.357,0.55,0.643,0.498,0.629,1
0.057,0.018,0.095,0.768,0.535,0.408,0.564,0.551,0.519,0.077,1
0.714,0.127,0.345,0.452,0.428,0.131,0.916,0.472,0.469,0.392,1
0.335,0.126,0.279,0.328,0.26,0.505,0.784,0.602,0.216,0.519,1
0.457,0.185,0.37,0.366,0.26,0.318,0.304,0.638,0.062,0.713,1
0.099,0.076,0.239,0.404,0.268,0.454,0.592,0.556,0.761,0.398,1
0.039,0.05,0.149,0.871,0.723,0.462,0.613,0.564,0.682,0.442,1
0.043,0.048,0.164,0.67,0.498,0.439,0.606,0.557,0.189,0.404,1
0.101,0.084,0.274,0.253,0.175,0.467,0.622,0.56,0.651,0.239,1
0.06,0.038,0.175,0.643,0.459,0.452,0.556,0.555,0.614,0.293,1
0.369,0.285,0.424,0.155,0.113,0.309,0.661,0.292,0.017,0.381,1
0.103,0.002,0.164,0.62,0.42,0.439,0.558,0.501,0.583,0.497,1
0.379,0.198,0.317,0.172,0.159,0.388,0.314,0.657,0.373,0.234,1
0.287,0.339,0.694,0.07,0.055,0.464,0.727,0.371,0.954,0.494,1
0.09,0.035,0.193,0.483,0.352,0.441,0.6,0.52,0.915,0.491,1
0.142,0.038,0.27,0.366,0.303,0.464,0.638,0.518,0.109,0.408,1
0.235,0.172,0.373,0.243,0.205,0.496,0.659,0.641,0.994,0.414,1
0.058,0.047,0.141,0.561,0.391,0.431,0.605,0.547,0.206,0.339,1
0.279,0.088,0.287,0.182,0.167,0.336,0.677,0.505,0.588,0.194,1
0.135,0.068,0.311,0.304,0.258,0.411,0.609,0.556,0.688,0.304,1
0.272,0.181,0.49,0.282,0.252,0.457,0.668,0.423,0.169,0.688,1
0.161,0.033,0.234,0.407,0.336,0.44,0.632,0.527,0.573,0.259,1
0.047,0.071,0.18,0.525,0.376,0.446,0.558,0.572,0.447,0.261,1
0.297,0.101,0.393,0.124,0.13,0.422,0.514,0.581,0.886,0.162,1
0.279,0.234,0.378,0.146,0.105,0.529,0.708,0.389,0.376,0.368,1
0.49,0.515,0.908,0.004,0.012,0.194,0.73,0.641,0.415,0.326,1
0.127,0.041,0.251,0.494,0.37,0.477,0.651,0.512,0.361,0.372,1
0.048,0.062,0.191,0.512,0.405,0.454,0.605,0.51,0.334,0.421,1
0.121,0.061,0.293,0.441,0.336,0.487,0.63,0.484,0.557,0.491,1
0.037,0.035,0.191,0.619,0.454,0.451,0.604,0.527,0.252,0.142,1
0.418,0.402,0.548,0.155,0.111,0.253,0.65,0.437,0.573,0.717,1
0.044,0.043,0.175,0.694,0.507,0.434,0.612,0.561,0.308,0.401,1
0.139,0.067,0.284,0.319,0.224,0.38,0.66,0.512,0.082,0.592,1
0.169,0.183,0.309,0.262,0.206,0.39,0.541,0.61,0.372,0.525,1
0.663,0.432,0.584,0.028,0.043,1.0,0.118,0.28,0.419,0.387,1
0.064,0.036,0.209,0.618,0.477,0.427,0.608,0.541,0.992,0.091,1
0.038,0.044,0.129,0.649,0.526,0.443,0.582,0.551,0.539,0.235,1
0.075,0.06,0.261,0.406,0.297,0.407,0.569,0.502,0.551,0.44,1
0.353,0.239,0.368,0.186,0.125,0.467,0.449,0.424,0.953,0.443,1
0.071,0.065,0.153,0.677,0.458,0.428,0.547,0.485,0.145,0.172,1
0.062,0.0,0.101,0.835,0.696,0.443,0.582,0.486,0.779,0.306,1
0.165,0.055,0.316,0.245,0.173,0.411,0.666,0.499,0.902,0.469,1
0.669,0.142,0.435,0.189,0.184,0.24,0.308,0.464,0.943,0.452,1
0.13,0.043,0.181,0.678,0.431,0.472,0.645,0.506,0.826,0.379,1
0.364,0.074,0.27,0.227,0.168,0.405,0.31,0.513,0.348,0.26,1
0.05,0.036,0.217,0.552,0.389,0.448,0.558,0.552,0.192,0.469,1
0.239,0.053,0.253,0.467,0.375,0.555,0.462,0.511,0.956,0.396,1
0.126,0.032,0.201,0.549,0.491,0.467,0.649,0.555,0.546,0.351,1
0.059,0.028,0.143,0.767,0.682,0.436,0.552,0.547,0.749,0.428,1
0.052,0.051,0.211,0.617,0.559,0.433,0.568,0.542,0.085,0.215,1
0.079,0.08,0.439,0.356,0.28,0.467,0.654,0.494,0.742,0.299,1
0.025,0.047,0.023,0.768,0.517,0.458,0.569,0.505,0.02,0.488,1
0.146,0.096,0.323,0.269,0.192,0.52,0.646,0.486,0.097,0.584,1
0.044,0.049,0.165,0.655,0.443,0.458,0.607,0.516,0.926,0.077,1
0.056,0.063,0.234,0.504,0.398,0.446,0.611,0.499,0.333,0.308,1
0.247,0.056,0.215,0.746,0.722,0.387,0.441,0.49,0.25,0.651,1
0.071,0.026,0.163,0.715,0.571,0.456,0.607,0.547,0.155,0.417,1
0.105,0.078,0.203,0.317,0.228,0.395,0.544,0.5,0.22,0.275,1
0.328,0.069,0.282,0.302,0.204,0.48,0.803,0.495,0.03,0.414,1
0.054,0.037,0.091,0.672,0.473,0.438,0.611,0.562,0.593,0.531,1
0.053,0.062,0.235,0.542,0.447,0.437,0.573,0.544,0.596,0.413,1
0.058,0.027,0.088,0.866,0.586,0.458,0.588,0.506,0.256,0.404,1
0.12,0.034,0.276,0.44,0.321,0.411,0.629,0.558,0.494,0.263,1
0.066,0.06,0.225,0.529,0.384,0.465,0.621,0.567,0.663,0.264,1
0.026,0.044,0.119,0.836,0.601,0.429,0.592,0.504,0.793,0.358,1
0.176,0.153,0.392,0.16,0.117,0.378,0.662,0.439,0.022,0.543,1
0.093,0.036,0.196,0.511,0.362,0.43,0.54,0.517,0.689,0.298,1
0.104,0.075,0.248,0.367,0.251,0.475,0.621,0.567,0.224,0.533,1
0.046,0.043,0.166,0.591,0.429,0.424,0.569,0.511,0.865,0.32,1
0.079,0.062,0.155,0.493,0.374,0.48,0.596,0.559,0.364,0.374,1
0.047,0.037,0.088,0.655,0.526,0.465,0.602,0.528,0.296,0.402,1
0.06,0.068,0.162,0.514,0.428,0.466,0.629,0.577,0.67,0.381,1
0.177,0.056,0.27,0.312,0.23,0.368,0.623,0.567,0.983,0.5,1
0.103,0.096,0.271,0.265,0.188,0.476,0.624,0.516,0.488,0.151,1
0.239,0.167,0.389,0.301,0.241,0.388,0.694,0.588,0.741,0.68,1
0.041,0.04,0.123,0.736,0.492,0.422,0.563,0.551,0.812,0.462,1
0.044,0.04,0.188,0.591,0.416,0.419,0.57,0.542,0.92,0.426,1
0.062,0.033,0.209,0.675,0.528,0.439,0.571,0.512,0.315,0.211,1
0.416,0.284,0.597,0.107,0.084,0.432,0.461,0.469,0.907,0.821,1
0.044,0.05,0.103,0.716,0.539,0.452,0.621,0.556,0.803,0.089,1
0.279,0.175,0.427,0.078,0.043,0.371,0.415,0.647,0.192,0.439,1
0.576,0.275,0.445,0.121,0.102,0.283,0.827,0.363,0.574,0.367,1
0.262,0.067,0.36,0.357,0.319,0.417,0.692,0.493,0.262,0.623,1
0.46,0.386,0.784,0.035,0.036,0.45,0.505,0.304,0.779,0.602,1
0.067,0.051,0.163,0.538,0.449,0.459,0.588,0.514,0.804,0.466,1
0.558,0.328,0.538,0.081,0.074,0.237,0.399,0.661,0.998,0.693,1
0.122,0.092,0.272,0.319,0.24,0.384,0.607,0.582,0.079,0.547,1
0.224,0.083,0.252,0.388,0.286,0.501,0.729,0.513,0.132,0.469,1
0.173,0.058,0.277,0.524,0.396,0.411,0.501,0.571,0.605,0.296,1
0.085,0.051,0.112,0.641,0.448,0.427,0.521,0.512,0.588,0.047,1
